# Population AI	AI3,AI4,AI5,AI6,AI7,AI8
# Population SC	SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
254	AI	SC	scaffold32	91543	-0.07512	0.22770	-1.00000	0.00000	0.00000	-1.00000	-0.01220	0.24294	-1.00000	0.00097	0.00463	-1.00000
256	AI	SC	scaffold32	94893	0.02493	0.22744	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.24269	-1.00000	0.00058	0.00462	-1.00000
258	AI	SC	scaffold32	98586	1.00000	0.22714	-1.00000	0.00000	0.00000	-1.00000	1.00000	0.24242	-1.00000	0.00718	0.00462	-1.00000
259	AI	SC	scaffold32	98589	0.07855	0.22714	-1.00000	0.00000	0.00000	-1.00000	0.00602	0.24242	-1.00000	0.00165	0.00462	-1.00000
265	AI	SC	scaffold32	105479	-0.11223	0.22660	-1.00000	0.00000	0.00000	-1.00000	0.12643	0.24190	-1.00000	0.00712	0.00461	-1.00000
299	AI	SC	scaffold35	41034	0.13669	0.39648	-1.00000	0.00000	0.00000	-1.00000	0.08333	0.34070	-1.00000	0.00239	0.00465	-1.00000
304	AI	SC	scaffold35	63409	0.11392	0.39851	-1.00000	0.00000	0.00000	-1.00000	0.03601	0.34273	-1.00000	0.00518	0.00467	-1.00000
305	AI	SC	scaffold35	65297	0.84236	0.39868	-1.00000	0.00000	0.00000	-1.00000	0.80357	0.34290	-1.00000	0.00598	0.00467	-1.00000
314	AI	SC	scaffold36	1729	-0.09002	0.04293	-1.00000	0.00000	0.00000	-1.00000	-0.13364	-0.02294	-1.00000	0.04628	0.01673	-1.00000
337	AI	SC	scaffold36	32149	0.12568	0.04508	-1.00000	0.00000	0.00000	-1.00000	0.01786	-0.02127	-1.00000	0.00120	0.01641	-1.00000
349	AI	SC	scaffold36	52647	-0.08251	0.04651	-1.00000	0.00000	0.00000	-1.00000	-0.05681	-0.02016	-1.00000	0.00374	0.01619	-1.00000
351	AI	SC	scaffold36	55559	-0.08387	0.04672	-1.00000	0.00000	0.00000	-1.00000	-0.07642	-0.02001	-1.00000	0.03343	0.01616	-1.00000
368	AI	SC	scaffold36	66123	0.31915	0.04745	-1.00000	0.00000	0.00000	-1.00000	0.12000	-0.01944	-1.00000	0.00238	0.01606	-1.00000
378	AI	SC	scaffold38	13929	0.12413	0.12413	-1.00000	0.00000	0.00000	-1.00000	0.08840	0.08840	-1.00000	0.00403	0.00403	-1.00000
393	AI	SC	scaffold42	1883	0.04137	0.28584	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.24374	-1.00000	0.00090	0.00617	-1.00000
410	AI	SC	scaffold43	20945	-0.01158	0.28391	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.24299	-1.00000	0.00051	0.00640	-1.00000
418	AI	SC	scaffold43	30138	0.04950	0.28288	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.24255	-1.00000	0.00072	0.00651	-1.00000
430	AI	SC	scaffold43	48001	0.63218	0.28073	-1.00000	0.00000	0.00000	-1.00000	0.45455	0.24156	-1.00000	0.00511	0.00673	-1.00000
439	AI	SC	scaffold43	59190	0.44444	0.27928	-1.00000	0.00000	0.00000	-1.00000	0.40476	0.24086	-1.00000	0.00675	0.00687	-1.00000
442	AI	SC	scaffold43	64696	0.77518	0.27855	-1.00000	0.00000	0.00000	-1.00000	0.77612	0.24049	-1.00000	0.00583	0.00694	-1.00000
458	AI	SC	scaffold43	73451	0.70279	0.27736	-1.00000	0.00000	0.00000	-1.00000	0.68750	0.23988	-1.00000	0.00538	0.00705	-1.00000
460	AI	SC	scaffold43	74634	0.15916	0.27720	-1.00000	0.00000	0.00000	-1.00000	0.02703	0.23980	-1.00000	0.00144	0.00706	-1.00000
463	AI	SC	scaffold43	76662	0.42288	0.27691	-1.00000	0.00000	0.00000	-1.00000	0.34162	0.23965	-1.00000	0.00470	0.00709	-1.00000
480	AI	SC	scaffold43	89648	0.41818	0.27509	-1.00000	0.00000	0.00000	-1.00000	0.25000	0.23869	-1.00000	0.00356	0.00724	-1.00000
522	AI	SC	scaffold43	154373	0.03578	0.26584	-1.00000	0.00000	0.00000	-1.00000	-0.00260	0.23359	-1.00000	0.00150	0.00800	-1.00000
541	AI	SC	scaffold43	169983	-0.01911	0.26377	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.23241	-1.00000	0.00045	0.00817	-1.00000
549	AI	SC	scaffold43	172300	0.07197	0.26347	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.23224	-1.00000	0.00179	0.00820	-1.00000
556	AI	SC	scaffold43	178847	0.13032	0.26265	-1.00000	0.00000	0.00000	-1.00000	0.58718	0.23177	-1.00000	0.01749	0.00827	-1.00000
560	AI	SC	scaffold43	178968	-0.10092	0.26263	-1.00000	0.00000	0.00000	-1.00000	-0.11336	0.23176	-1.00000	0.08967	0.00827	-1.00000
571	AI	SC	scaffold43	201289	0.63605	0.26006	-1.00000	0.00000	0.00000	-1.00000	0.61176	0.23029	-1.00000	0.00599	0.00849	-1.00000
573	AI	SC	scaffold43	202796	0.02493	0.25990	-1.00000	0.00000	0.00000	-1.00000	0.00901	0.23020	-1.00000	0.00120	0.00851	-1.00000
574	AI	SC	scaffold43	202799	0.02493	0.25990	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.23020	-1.00000	0.00060	0.00851	-1.00000
602	AI	SC	scaffold43	249867	0.41824	0.25601	-1.00000	0.00000	0.00000	-1.00000	0.33302	0.22806	-1.00000	0.00781	0.00891	-1.00000
615	AI	SC	scaffold43	274012	0.68212	0.25500	-1.00000	0.00000	0.00000	-1.00000	0.53191	0.22759	-1.00000	0.00545	0.00909	-1.00000
626	AI	SC	scaffold47	8290	0.63162	0.31198	-1.00000	0.00000	0.00000	-1.00000	0.59459	0.33128	-1.00000	0.00493	0.00783	-1.00000
632	AI	SC	scaffold47	11159	-0.09907	0.31191	-1.00000	0.00000	0.00000	-1.00000	-0.00733	0.33123	-1.00000	0.01155	0.00783	-1.00000
638	AI	SC	scaffold48	12075	0.02493	0.04666	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00743	-1.00000	0.00060	0.00081	-1.00000
643	AI	SC	scaffold48	15932	0.03522	0.04675	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00747	-1.00000	0.00072	0.00081	-1.00000
662	AI	SC	scaffold48	53831	0.02493	0.04767	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00786	-1.00000	0.00060	0.00082	-1.00000
674	AI	SC	scaffold48	68008	0.10280	0.04802	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.00800	-1.00000	0.00135	0.00082	-1.00000
696	AI	SC	scaffold51	3478	0.12568	0.08908	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.00928	-1.00000	0.00120	0.00096	-1.00000
709	AI	SC	scaffold51	10903	0.04950	0.08904	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00927	-1.00000	0.00071	0.00096	-1.00000
712	AI	SC	scaffold52	2351	-0.07512	-0.07512	-1.00000	0.00000	0.00000	-1.00000	-0.01220	-0.01220	-1.00000	0.00097	0.00097	-1.00000
727	AI	SC	scaffold55	3573	-0.01911	0.04617	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.02044	-1.00000	0.00045	0.00141	-1.00000
737	AI	SC	scaffold55	22259	0.02493	0.04671	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.02066	-1.00000	0.00060	0.00142	-1.00000
748	AI	SC	scaffold55	37160	-0.01911	0.04715	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.02083	-1.00000	0.00045	0.00143	-1.00000
750	AI	SC	scaffold55	37865	0.20014	0.04717	-1.00000	0.00000	0.00000	-1.00000	0.08270	0.02084	-1.00000	0.00419	0.00143	-1.00000
759	AI	SC	scaffold56	1269	0.34655	0.38585	-1.00000	0.00000	0.00000	-1.00000	0.37689	0.34754	-1.00000	0.00520	0.00438	-1.00000
760	AI	SC	scaffold56	1712	0.42515	0.38585	-1.00000	0.00000	0.00000	-1.00000	0.31818	0.34753	-1.00000	0.00356	0.00438	-1.00000
783	AI	SC	scaffold60	753	-0.01911	0.40589	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.40549	-1.00000	0.00090	0.00351	-1.00000
785	AI	SC	scaffold60	5378	0.90504	0.40611	-1.00000	0.00000	0.00000	-1.00000	0.88172	0.40570	-1.00000	0.00658	0.00351	-1.00000
793	AI	SC	scaffold62	8272	0.08444	0.08444	-1.00000	0.00000	0.00000	-1.00000	0.00362	0.00362	-1.00000	0.00208	0.00208	-1.00000
836	AI	SC	scaffold68	2334	-0.02593	0.12195	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.05262	-1.00000	0.00060	0.00240	-1.00000
844	AI	SC	scaffold68	11801	0.18075	0.12200	-1.00000	0.00000	0.00000	-1.00000	0.04278	0.05259	-1.00000	0.00470	0.00240	-1.00000
858	AI	SC	scaffold68	18068	0.40783	0.12203	-1.00000	0.00000	0.00000	-1.00000	0.27358	0.05258	-1.00000	0.00419	0.00240	-1.00000
866	AI	SC	scaffold68	22891	0.02493	0.12206	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.05256	-1.00000	0.00065	0.00240	-1.00000
875	AI	SC	scaffold68	34680	0.08444	0.12212	-1.00000	0.00000	0.00000	-1.00000	0.00362	0.05253	-1.00000	0.00209	0.00239	-1.00000
882	AI	SC	scaffold69	7071	-0.07865	-0.07865	-1.00000	0.00000	0.00000	-1.00000	-0.08553	-0.08553	-1.00000	0.03718	0.03718	-1.00000
902	AI	SC	scaffold71	13489	0.78112	0.78112	-1.00000	0.00000	0.00000	-1.00000	1.00000	1.00000	-1.00000	0.00989	0.00989	-1.00000
904	AI	SC	scaffold74	385	-0.07865	-0.00080	-1.00000	0.00000	0.00000	-1.00000	-0.08553	-0.01997	-1.00000	0.00441	0.00181	-1.00000
910	AI	SC	scaffold74	3295	-0.07512	-0.00079	-1.00000	0.00000	0.00000	-1.00000	-0.01220	-0.01996	-1.00000	0.00096	0.00181	-1.00000
912	AI	SC	scaffold74	3947	0.12568	-0.00078	-1.00000	0.00000	0.00000	-1.00000	0.01786	-0.01996	-1.00000	0.00120	0.00181	-1.00000
913	AI	SC	scaffold74	4347	0.02493	-0.00078	-1.00000	0.00000	0.00000	-1.00000	0.00000	-0.01996	-1.00000	0.00065	0.00181	-1.00000
921	AI	SC	scaffold75	2192	0.37327	0.37327	-1.00000	0.00000	0.00000	-1.00000	0.28994	0.28994	-1.00000	0.00446	0.00446	-1.00000
942	AI	SC	scaffold76	31282	0.02493	0.21352	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.17028	-1.00000	0.00060	0.00268	-1.00000
949	AI	SC	scaffold76	38656	0.42384	0.21371	-1.00000	0.00000	0.00000	-1.00000	0.35876	0.17044	-1.00000	0.00569	0.00268	-1.00000
951	AI	SC	scaffold76	41165	-0.01911	0.21377	-1.00000	0.00000	0.00000	-1.00000	0.00474	0.17049	-1.00000	0.00088	0.00268	-1.00000
954	AI	SC	scaffold76	45625	0.42515	0.21389	-1.00000	0.00000	0.00000	-1.00000	0.31818	0.17058	-1.00000	0.00356	0.00268	-1.00000
972	AI	SC	scaffold77	5254	0.06145	0.13575	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.06444	-1.00000	0.00103	0.01091	-1.00000
973	AI	SC	scaffold77	5500	0.22372	0.13573	-1.00000	0.00000	0.00000	-1.00000	0.05714	0.06443	-1.00000	0.00178	0.01092	-1.00000
975	AI	SC	scaffold77	6758	0.42515	0.13563	-1.00000	0.00000	0.00000	-1.00000	0.31818	0.06436	-1.00000	0.00356	0.01092	-1.00000
994	AI	SC	scaffold77	32521	-0.11628	0.13359	-1.00000	0.00000	0.00000	-1.00000	-0.16402	0.06308	-1.00000	0.06022	0.01110	-1.00000
995	AI	SC	scaffold77	32902	-0.01158	0.13356	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.06306	-1.00000	0.00158	0.01110	-1.00000
1010	AI	SC	scaffold78	20823	0.49012	0.30566	-1.00000	0.00000	0.00000	-1.00000	0.53571	0.26886	-1.00000	0.00523	0.00286	-1.00000
1011	AI	SC	scaffold78	26038	0.04137	0.30556	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.26874	-1.00000	0.00090	0.00286	-1.00000
1012	AI	SC	scaffold78	26426	0.67677	0.30556	-1.00000	0.00000	0.00000	-1.00000	0.56000	0.26873	-1.00000	0.00478	0.00286	-1.00000
1016	AI	SC	scaffold78	29507	0.04137	0.30550	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.26866	-1.00000	0.00088	0.00286	-1.00000
1035	AI	SC	scaffold79	13995	0.09091	0.09733	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.02433	-1.00000	0.00120	0.00143	-1.00000
1041	AI	SC	scaffold79	19813	0.10280	0.09733	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.02434	-1.00000	0.00163	0.00143	-1.00000
1045	AI	SC	scaffold80	4887	0.22372	0.22372	-1.00000	0.00000	0.00000	-1.00000	0.05714	0.05714	-1.00000	0.00179	0.00179	-1.00000
1061	AI	SC	scaffold83	5175	0.28718	0.16169	-1.00000	0.00000	0.00000	-1.00000	0.52229	0.27660	-1.00000	0.00493	0.00300	-1.00000
1074	AI	SC	scaffold83	22670	0.02524	0.16080	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.27486	-1.00000	0.00090	0.00299	-1.00000
1079	AI	SC	scaffold84	10959	0.22863	0.08886	-1.00000	0.00000	0.00000	-1.00000	0.33962	0.12945	-1.00000	0.00401	0.00515	-1.00000
1095	AI	SC	scaffold84	21881	0.01335	0.08813	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.12850	-1.00000	0.00059	0.00515	-1.00000
1107	AI	SC	scaffold84	37023	0.65354	0.08712	-1.00000	0.00000	0.00000	-1.00000	0.89320	0.12719	-1.00000	0.00658	0.00516	-1.00000
1108	AI	SC	scaffold84	37026	0.04137	0.08712	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.12719	-1.00000	0.00089	0.00516	-1.00000
1139	AI	SC	scaffold84	47492	0.04137	0.08642	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.12628	-1.00000	0.00174	0.00516	-1.00000
1146	AI	SC	scaffold84	47970	-0.09091	0.08639	-1.00000	0.00000	0.00000	-1.00000	0.00602	0.12624	-1.00000	0.01821	0.00516	-1.00000
1153	AI	SC	scaffold84	54856	-0.08387	0.08593	-1.00000	0.00000	0.00000	-1.00000	-0.07642	0.12565	-1.00000	0.01639	0.00517	-1.00000
1159	AI	SC	scaffold84	56524	-0.01911	0.08582	-1.00000	0.00000	0.00000	-1.00000	-0.00723	0.12551	-1.00000	0.00181	0.00517	-1.00000
1161	AI	SC	scaffold84	64038	0.02493	0.08532	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.12486	-1.00000	0.00060	0.00517	-1.00000
1165	AI	SC	scaffold84	78130	-0.00000	0.08439	-1.00000	0.00000	0.00000	-1.00000	0.03662	0.12365	-1.00000	0.00273	0.00518	-1.00000
1199	AI	SC	scaffold86	18877	0.02493	0.26664	-1.00000	0.00000	0.00000	-1.00000	0.00901	0.24661	-1.00000	0.00120	0.00312	-1.00000
1202	AI	SC	scaffold86	24322	0.50850	0.26680	-1.00000	0.00000	0.00000	-1.00000	0.48438	0.24677	-1.00000	0.00505	0.00312	-1.00000
1210	AI	SC	scaffold87	3792	0.01335	0.12544	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.04275	-1.00000	0.00060	0.00156	-1.00000
1219	AI	SC	scaffold87	15174	0.08278	0.12583	-1.00000	0.00000	0.00000	-1.00000	0.01243	0.04292	-1.00000	0.00193	0.00156	-1.00000
1224	AI	SC	scaffold87	24247	0.12568	0.12613	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.04306	-1.00000	0.00116	0.00157	-1.00000
1228	AI	SC	scaffold87	26889	0.28511	0.12622	-1.00000	0.00000	0.00000	-1.00000	0.14599	0.04310	-1.00000	0.00256	0.00157	-1.00000
1256	AI	SC	scaffold91	509	0.23426	0.15794	-1.00000	0.00000	0.00000	-1.00000	0.21949	0.10480	-1.00000	0.00644	0.00348	-1.00000
1263	AI	SC	scaffold91	10500	-0.02904	0.15814	-1.00000	0.00000	0.00000	-1.00000	0.00148	0.10469	-1.00000	0.00214	0.00347	-1.00000
1278	AI	SC	scaffold91	24335	0.29707	0.15841	-1.00000	0.00000	0.00000	-1.00000	0.12000	0.10453	-1.00000	0.00241	0.00346	-1.00000
1297	AI	SC	scaffold93	12979	0.34935	0.13145	-1.00000	0.00000	0.00000	-1.00000	0.33735	0.10685	-1.00000	0.00539	0.00314	-1.00000
1305	AI	SC	scaffold93	18214	-0.01911	0.13163	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.10661	-1.00000	0.00045	0.00315	-1.00000
1319	AI	SC	scaffold93	26357	-0.01911	0.13192	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.10623	-1.00000	0.00045	0.00316	-1.00000
1335	AI	SC	scaffold93	38850	-0.01617	0.13235	-1.00000	0.00000	0.00000	-1.00000	0.02964	0.10565	-1.00000	0.00623	0.00318	-1.00000
1341	AI	SC	scaffold93	45988	0.33257	0.13260	-1.00000	0.00000	0.00000	-1.00000	0.36782	0.10531	-1.00000	0.00416	0.00319	-1.00000
1357	AI	SC	scaffold93	57615	0.02493	0.13299	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.10476	-1.00000	0.00059	0.00320	-1.00000
1361	AI	SC	scaffold93	67275	0.06977	0.13332	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.10429	-1.00000	0.00120	0.00322	-1.00000
1398	AI	SC	scaffold93	117276	0.31915	0.13495	-1.00000	0.00000	0.00000	-1.00000	0.12000	0.10182	-1.00000	0.00234	0.00330	-1.00000
1402	AI	SC	scaffold93	120328	0.43813	0.13504	-1.00000	0.00000	0.00000	-1.00000	0.35583	0.10167	-1.00000	0.00404	0.00330	-1.00000
1420	AI	SC	scaffold93	131535	0.04950	0.13538	-1.00000	0.00000	0.00000	-1.00000	0.03883	0.10109	-1.00000	0.00178	0.00332	-1.00000
1425	AI	SC	scaffold93	135957	-0.08844	0.13551	-1.00000	0.00000	0.00000	-1.00000	-0.06178	0.10087	-1.00000	0.01215	0.00333	-1.00000
1443	AI	SC	scaffold93	146511	0.12568	0.13582	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.10032	-1.00000	0.00120	0.00334	-1.00000
1483	AI	SC	scaffold98	4274	-0.07753	-0.04731	-1.00000	0.00000	0.00000	-1.00000	-0.03556	-0.01717	-1.00000	0.00795	0.00407	-1.00000
1492	AI	SC	scaffold98	23331	-0.01911	-0.04708	-1.00000	0.00000	0.00000	-1.00000	0.00000	-0.01703	-1.00000	0.00045	0.00404	-1.00000
1514	AI	SC	scaffold102	32611	-0.01911	-0.01911	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00045	-1.00000
1534	AI	SC	scaffold103	22529	0.01335	0.01335	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00060	0.00060	-1.00000
1550	AI	SC	scaffold106	21883	0.50259	0.18698	-1.00000	0.00000	0.00000	-1.00000	0.31250	0.10669	-1.00000	0.00359	0.00188	-1.00000
1555	AI	SC	scaffold106	30030	0.22863	0.18581	-1.00000	0.00000	0.00000	-1.00000	0.10811	0.10600	-1.00000	0.00224	0.00188	-1.00000
1576	AI	SC	scaffold106	53273	0.02493	0.18249	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.10406	-1.00000	0.00118	0.00186	-1.00000
1587	AI	SC	scaffold106	62475	-0.01911	0.18117	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.10329	-1.00000	0.00045	0.00185	-1.00000
1597	AI	SC	scaffold107	2456	-0.01911	-0.02524	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.10751	-1.00000	0.00046	0.01350	-1.00000
1601	AI	SC	scaffold107	7912	-0.07865	-0.02522	-1.00000	0.00000	0.00000	-1.00000	-0.08553	0.10770	-1.00000	0.00349	0.01351	-1.00000
1611	AI	SC	scaffold107	13238	0.03036	-0.02521	-1.00000	0.00000	0.00000	-1.00000	0.46109	0.10788	-1.00000	0.04061	0.01353	-1.00000
1648	AI	SC	scaffold109	2569	0.27835	0.09701	-1.00000	0.00000	0.00000	-1.00000	0.10880	0.03345	-1.00000	0.00376	0.00453	-1.00000
1657	AI	SC	scaffold109	9621	0.01335	0.09682	-1.00000	0.00000	0.00000	-1.00000	-0.00260	0.03337	-1.00000	0.00915	0.00452	-1.00000
1671	AI	SC	scaffold109	17243	0.01335	0.09661	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.03329	-1.00000	0.00060	0.00452	-1.00000
1702	AI	SC	scaffold111	22817	0.04150	0.04150	-1.00000	0.00000	0.00000	-1.00000	0.01364	0.01364	-1.00000	0.01652	0.01652	-1.00000
1710	AI	SC	scaffold112	7839	-0.07865	0.10925	-1.00000	0.00000	0.00000	-1.00000	-0.08553	0.10990	-1.00000	0.02587	0.00515	-1.00000
1723	AI	SC	scaffold112	21971	0.10280	0.10958	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.11062	-1.00000	0.00135	0.00509	-1.00000
1737	AI	SC	scaffold112	33665	0.10280	0.10984	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.11120	-1.00000	0.00135	0.00504	-1.00000
1739	AI	SC	scaffold112	38107	-0.01158	0.10993	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.11142	-1.00000	0.00135	0.00502	-1.00000
1746	AI	SC	scaffold112	46345	0.10280	0.11011	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.11181	-1.00000	0.00135	0.00498	-1.00000
1748	AI	SC	scaffold112	50166	0.79374	0.11018	-1.00000	0.00000	0.00000	-1.00000	0.91071	0.11200	-1.00000	0.00839	0.00497	-1.00000
1753	AI	SC	scaffold112	63856	-0.00000	0.11045	-1.00000	0.00000	0.00000	-1.00000	0.05109	0.11264	-1.00000	0.00205	0.00491	-1.00000
1756	AI	SC	scaffold112	67651	-0.01158	0.11052	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.11281	-1.00000	0.00135	0.00490	-1.00000
1762	AI	SC	scaffold112	70883	-0.01158	0.11058	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.11296	-1.00000	0.00135	0.00488	-1.00000
1777	AI	SC	scaffold113	12832	0.02493	0.02046	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00714	-1.00000	0.00059	0.00336	-1.00000
1787	AI	SC	scaffold113	22912	-0.01158	0.02049	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.00715	-1.00000	0.00224	0.00336	-1.00000
1794	AI	SC	scaffold113	30418	0.02493	0.02051	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00715	-1.00000	0.00963	0.00336	-1.00000
1796	AI	SC	scaffold113	33787	0.04137	0.02052	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.00715	-1.00000	0.00089	0.00337	-1.00000
1818	AI	SC	scaffold115	1363	0.01335	0.16280	-1.00000	0.00000	0.00000	-1.00000	0.00901	0.14991	-1.00000	0.00120	0.00264	-1.00000
1832	AI	SC	scaffold115	21863	0.12568	0.16452	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.15171	-1.00000	0.00120	0.00265	-1.00000
