# Population AI	AI3,AI4,AI5,AI6,AI7,AI8
# Population FMC	FMC2,FMC3,FMC4,FMC5,FMC6,FMC7,FMC8
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
265	AI	FMC	scaffold32	105479	-0.10230	0.17972	-1.00000	0.00000	0.00000	-1.00000	0.09196	0.17868	-1.00000	0.00711	0.00374	-1.00000
299	AI	FMC	scaffold35	41034	0.15916	0.44482	-1.00000	0.00000	0.00000	-1.00000	0.08333	0.39065	-1.00000	0.00239	0.00528	-1.00000
304	AI	FMC	scaffold35	63409	0.30218	0.44721	-1.00000	0.00000	0.00000	-1.00000	0.24040	0.39322	-1.00000	0.00763	0.00530	-1.00000
305	AI	FMC	scaffold35	65297	0.83116	0.44742	-1.00000	0.00000	0.00000	-1.00000	0.80357	0.39344	-1.00000	0.00598	0.00530	-1.00000
314	AI	FMC	scaffold36	1729	-0.09002	0.00420	-1.00000	0.00000	0.00000	-1.00000	-0.09105	-0.01154	-1.00000	0.04606	0.01285	-1.00000
337	AI	FMC	scaffold36	32149	0.06946	0.00554	-1.00000	0.00000	0.00000	-1.00000	0.00418	-0.01049	-1.00000	0.00171	0.01253	-1.00000
348	AI	FMC	scaffold36	52644	-0.07742	0.00642	-1.00000	0.00000	0.00000	-1.00000	0.04280	-0.00981	-1.00000	0.00438	0.01232	-1.00000
349	AI	FMC	scaffold36	52647	-0.09091	0.00642	-1.00000	0.00000	0.00000	-1.00000	-0.05848	-0.00981	-1.00000	0.00376	0.01232	-1.00000
351	AI	FMC	scaffold36	55559	-0.08387	0.00655	-1.00000	0.00000	0.00000	-1.00000	-0.09160	-0.00971	-1.00000	0.02972	0.01229	-1.00000
365	AI	FMC	scaffold36	65440	-0.01158	0.00697	-1.00000	0.00000	0.00000	-1.00000	0.00000	-0.00939	-1.00000	0.00051	0.01219	-1.00000
368	AI	FMC	scaffold36	66123	0.29707	0.00700	-1.00000	0.00000	0.00000	-1.00000	0.12000	-0.00936	-1.00000	0.00238	0.01218	-1.00000
378	AI	FMC	scaffold38	13929	0.05556	0.05556	-1.00000	0.00000	0.00000	-1.00000	0.23529	0.23529	-1.00000	0.00613	0.00613	-1.00000
397	AI	FMC	scaffold43	1261	-0.01158	0.12901	-1.00000	0.00000	0.00000	-1.00000	0.00637	0.13647	-1.00000	0.00102	0.00492	-1.00000
418	AI	FMC	scaffold43	30138	0.03522	0.12682	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13511	-1.00000	0.00072	0.00514	-1.00000
430	AI	FMC	scaffold43	48001	0.32112	0.12551	-1.00000	0.00000	0.00000	-1.00000	0.28745	0.13429	-1.00000	0.00487	0.00527	-1.00000
439	AI	FMC	scaffold43	59190	0.38972	0.12472	-1.00000	0.00000	0.00000	-1.00000	0.34624	0.13381	-1.00000	0.00729	0.00536	-1.00000
440	AI	FMC	scaffold43	59562	0.01907	0.12469	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13379	-1.00000	0.00082	0.00536	-1.00000
442	AI	FMC	scaffold43	64696	0.67379	0.12434	-1.00000	0.00000	0.00000	-1.00000	0.63380	0.13357	-1.00000	0.00513	0.00540	-1.00000
449	AI	FMC	scaffold43	72829	-0.00000	0.12380	-1.00000	0.00000	0.00000	-1.00000	0.02721	0.13324	-1.00000	0.00154	0.00547	-1.00000
458	AI	FMC	scaffold43	73451	0.54545	0.12376	-1.00000	0.00000	0.00000	-1.00000	0.47154	0.13321	-1.00000	0.00461	0.00547	-1.00000
460	AI	FMC	scaffold43	74634	-0.01399	0.12368	-1.00000	0.00000	0.00000	-1.00000	-0.00846	0.13316	-1.00000	0.00174	0.00548	-1.00000
463	AI	FMC	scaffold43	76662	0.13540	0.12355	-1.00000	0.00000	0.00000	-1.00000	0.28685	0.13308	-1.00000	0.00625	0.00550	-1.00000
467	AI	FMC	scaffold43	78651	-0.01158	0.12342	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13300	-1.00000	0.00051	0.00552	-1.00000
478	AI	FMC	scaffold43	89264	-0.02593	0.12276	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13260	-1.00000	0.00051	0.00560	-1.00000
480	AI	FMC	scaffold43	89648	0.13913	0.12274	-1.00000	0.00000	0.00000	-1.00000	0.16211	0.13259	-1.00000	0.00527	0.00560	-1.00000
512	AI	FMC	scaffold43	135040	0.08046	0.12042	-1.00000	0.00000	0.00000	-1.00000	0.02703	0.13124	-1.00000	0.00144	0.00597	-1.00000
518	AI	FMC	scaffold43	141570	-0.01158	0.12016	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13111	-1.00000	0.00051	0.00602	-1.00000
521	AI	FMC	scaffold43	151499	-0.01158	0.11982	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13093	-1.00000	0.00051	0.00610	-1.00000
522	AI	FMC	scaffold43	154373	0.01335	0.11973	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13089	-1.00000	0.00060	0.00612	-1.00000
536	AI	FMC	scaffold43	165929	-0.01158	0.11943	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13076	-1.00000	0.00051	0.00622	-1.00000
538	AI	FMC	scaffold43	167304	-0.00000	0.11940	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13075	-1.00000	0.00060	0.00623	-1.00000
541	AI	FMC	scaffold43	169983	-0.01158	0.11934	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13073	-1.00000	0.00051	0.00625	-1.00000
549	AI	FMC	scaffold43	172300	-0.01158	0.11929	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13071	-1.00000	0.00051	0.00627	-1.00000
556	AI	FMC	scaffold43	178847	-0.03742	0.11918	-1.00000	0.00000	0.00000	-1.00000	0.54912	0.13068	-1.00000	0.02076	0.00632	-1.00000
560	AI	FMC	scaffold43	178968	-0.09758	0.11918	-1.00000	0.00000	0.00000	-1.00000	-0.09260	0.13068	-1.00000	0.09003	0.00632	-1.00000
571	AI	FMC	scaffold43	201289	0.63605	0.11902	-1.00000	0.00000	0.00000	-1.00000	0.61176	0.13075	-1.00000	0.00599	0.00649	-1.00000
573	AI	FMC	scaffold43	202796	0.01335	0.11903	-1.00000	0.00000	0.00000	-1.00000	0.00901	0.13077	-1.00000	0.00120	0.00650	-1.00000
574	AI	FMC	scaffold43	202799	0.13636	0.11903	-1.00000	0.00000	0.00000	-1.00000	0.07410	0.13077	-1.00000	0.00316	0.00650	-1.00000
602	AI	FMC	scaffold43	249867	0.25338	0.11995	-1.00000	0.00000	0.00000	-1.00000	0.24652	0.13185	-1.00000	0.00806	0.00685	-1.00000
615	AI	FMC	scaffold43	274012	0.38122	0.12111	-1.00000	0.00000	0.00000	-1.00000	0.31742	0.13292	-1.00000	0.00459	0.00701	-1.00000
625	AI	FMC	scaffold47	7779	-0.01158	0.08109	-1.00000	0.00000	0.00000	-1.00000	0.00637	0.05453	-1.00000	0.00103	0.00176	-1.00000
626	AI	FMC	scaffold47	8290	0.18182	0.08109	-1.00000	0.00000	0.00000	-1.00000	0.10687	0.05453	-1.00000	0.00256	0.00176	-1.00000
638	AI	FMC	scaffold48	12075	0.01335	0.01253	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00060	0.00061	-1.00000
643	AI	FMC	scaffold48	15932	0.03522	0.01247	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00072	0.00061	-1.00000
662	AI	FMC	scaffold48	53831	0.01335	0.01196	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00060	0.00060	-1.00000
674	AI	FMC	scaffold48	68008	-0.01158	0.01177	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00060	-1.00000
696	AI	FMC	scaffold51	3478	0.10923	0.07379	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.00931	-1.00000	0.00120	0.00096	-1.00000
709	AI	FMC	scaffold51	10903	0.03522	0.07374	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00930	-1.00000	0.00071	0.00096	-1.00000
712	AI	FMC	scaffold52	2351	0.00096	0.00096	-1.00000	0.00000	0.00000	-1.00000	-0.00704	-0.00704	-1.00000	0.00111	0.00111	-1.00000
737	AI	FMC	scaffold55	22259	0.01335	0.04269	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.01004	-1.00000	0.00060	0.00238	-1.00000
741	AI	FMC	scaffold55	29464	-0.01617	0.04271	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.01002	-1.00000	0.00120	0.00238	-1.00000
750	AI	FMC	scaffold55	37865	0.18182	0.04274	-1.00000	0.00000	0.00000	-1.00000	0.07009	0.01000	-1.00000	0.00548	0.00239	-1.00000
755	AI	FMC	scaffold55	50202	-0.01617	0.04278	-1.00000	0.00000	0.00000	-1.00000	-0.03413	0.00997	-1.00000	0.00229	0.00239	-1.00000
759	AI	FMC	scaffold56	1269	0.22078	0.26190	-1.00000	0.00000	0.00000	-1.00000	0.32731	0.28130	-1.00000	0.00990	0.00699	-1.00000
760	AI	FMC	scaffold56	1712	0.30303	0.26190	-1.00000	0.00000	0.00000	-1.00000	0.23529	0.28130	-1.00000	0.00408	0.00699	-1.00000
783	AI	FMC	scaffold60	753	0.09091	0.29884	-1.00000	0.00000	0.00000	-1.00000	0.05109	0.28530	-1.00000	0.00360	0.00357	-1.00000
784	AI	FMC	scaffold60	882	-0.01158	0.29884	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.28530	-1.00000	0.00102	0.00357	-1.00000
785	AI	FMC	scaffold60	5378	0.89639	0.29901	-1.00000	0.00000	0.00000	-1.00000	0.88172	0.28546	-1.00000	0.00658	0.00357	-1.00000
793	AI	FMC	scaffold62	8272	0.10923	0.10923	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.01786	-1.00000	0.00119	0.00119	-1.00000
844	AI	FMC	scaffold68	11801	0.30507	0.20944	-1.00000	0.00000	0.00000	-1.00000	0.19138	0.11798	-1.00000	0.00596	0.00332	-1.00000
858	AI	FMC	scaffold68	18068	0.47020	0.20921	-1.00000	0.00000	0.00000	-1.00000	0.30000	0.11777	-1.00000	0.00359	0.00332	-1.00000
866	AI	FMC	scaffold68	22891	-0.01617	0.20903	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.11762	-1.00000	0.00065	0.00332	-1.00000
875	AI	FMC	scaffold68	34680	0.12465	0.20859	-1.00000	0.00000	0.00000	-1.00000	0.01859	0.11723	-1.00000	0.00274	0.00331	-1.00000
882	AI	FMC	scaffold69	7071	-0.08251	-0.08251	-1.00000	0.00000	0.00000	-1.00000	-0.09224	-0.09224	-1.00000	0.03785	0.03785	-1.00000
899	AI	FMC	scaffold71	12429	0.11111	0.52449	-1.00000	0.00000	0.00000	-1.00000	0.02703	0.55984	-1.00000	0.00834	0.00827	-1.00000
902	AI	FMC	scaffold71	13489	0.86599	0.52450	-1.00000	0.00000	0.00000	-1.00000	1.00000	0.55985	-1.00000	0.00821	0.00827	-1.00000
904	AI	FMC	scaffold74	385	-0.08387	-0.01270	-1.00000	0.00000	0.00000	-1.00000	-0.09160	-0.02961	-1.00000	0.00441	0.00243	-1.00000
909	AI	FMC	scaffold74	3292	-0.06992	-0.01269	-1.00000	0.00000	0.00000	-1.00000	-0.06501	-0.02960	-1.00000	0.00377	0.00243	-1.00000
910	AI	FMC	scaffold74	3295	-0.08279	-0.01269	-1.00000	0.00000	0.00000	-1.00000	-0.01408	-0.02960	-1.00000	0.00102	0.00243	-1.00000
912	AI	FMC	scaffold74	3947	0.10923	-0.01269	-1.00000	0.00000	0.00000	-1.00000	0.01786	-0.02960	-1.00000	0.00120	0.00243	-1.00000
913	AI	FMC	scaffold74	4347	0.06061	-0.01269	-1.00000	0.00000	0.00000	-1.00000	0.00165	-0.02960	-1.00000	0.00195	0.00243	-1.00000
921	AI	FMC	scaffold75	2192	0.06145	0.06145	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.01266	-1.00000	0.00113	0.00113	-1.00000
942	AI	FMC	scaffold76	31282	-0.00000	0.23158	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.19129	-1.00000	0.00060	0.00282	-1.00000
944	AI	FMC	scaffold76	34388	0.00000	0.23170	-1.00000	0.00000	0.00000	-1.00000	-0.04070	0.19141	-1.00000	0.00299	0.00282	-1.00000
949	AI	FMC	scaffold76	38656	0.50238	0.23187	-1.00000	0.00000	0.00000	-1.00000	0.39560	0.19157	-1.00000	0.00479	0.00282	-1.00000
951	AI	FMC	scaffold76	41165	-0.01158	0.23198	-1.00000	0.00000	0.00000	-1.00000	0.00637	0.19166	-1.00000	0.00100	0.00282	-1.00000
954	AI	FMC	scaffold76	45625	0.59440	0.23216	-1.00000	0.00000	0.00000	-1.00000	0.52555	0.19183	-1.00000	0.00458	0.00282	-1.00000
973	AI	FMC	scaffold77	5500	0.20379	0.08194	-1.00000	0.00000	0.00000	-1.00000	0.05714	0.05715	-1.00000	0.00178	0.01422	-1.00000
975	AI	FMC	scaffold77	6758	0.20978	0.08184	-1.00000	0.00000	0.00000	-1.00000	0.08451	0.05714	-1.00000	0.00204	0.01423	-1.00000
994	AI	FMC	scaffold77	32521	-0.10891	0.07985	-1.00000	0.00000	0.00000	-1.00000	0.09206	0.05692	-1.00000	0.06022	0.01443	-1.00000
995	AI	FMC	scaffold77	32902	-0.01158	0.07982	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.05692	-1.00000	0.00060	0.01443	-1.00000
1010	AI	FMC	scaffold78	20823	0.49012	0.40188	-1.00000	0.00000	0.00000	-1.00000	0.49173	0.35672	-1.00000	0.00496	0.00390	-1.00000
1011	AI	FMC	scaffold78	26038	0.13524	0.40185	-1.00000	0.00000	0.00000	-1.00000	0.04027	0.35667	-1.00000	0.00154	0.00390	-1.00000
1012	AI	FMC	scaffold78	26426	0.58730	0.40185	-1.00000	0.00000	0.00000	-1.00000	0.54890	0.35667	-1.00000	0.00530	0.00390	-1.00000
1036	AI	FMC	scaffold79	14599	-0.01158	0.02493	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00633	-1.00000	0.00051	0.00088	-1.00000
1041	AI	FMC	scaffold79	19813	0.06145	0.02495	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.00633	-1.00000	0.00124	0.00088	-1.00000
1042	AI	FMC	scaffold80	3280	-0.01158	0.06021	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.01905	-1.00000	0.00051	0.00094	-1.00000
1043	AI	FMC	scaffold80	3283	-0.01158	0.06021	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.01905	-1.00000	0.00051	0.00094	-1.00000
1045	AI	FMC	scaffold80	4887	0.20379	0.06021	-1.00000	0.00000	0.00000	-1.00000	0.05714	0.01905	-1.00000	0.00179	0.00094	-1.00000
1071	AI	FMC	scaffold83	21266	-0.01158	-0.01846	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
1074	AI	FMC	scaffold83	22670	-0.02593	-0.01846	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
1076	AI	FMC	scaffold84	2248	-0.01158	0.07750	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.10861	-1.00000	0.00051	0.00454	-1.00000
1079	AI	FMC	scaffold84	10959	0.18182	0.07700	-1.00000	0.00000	0.00000	-1.00000	0.10687	0.10833	-1.00000	0.00357	0.00455	-1.00000
1090	AI	FMC	scaffold84	18634	0.16496	0.07655	-1.00000	0.00000	0.00000	-1.00000	0.12030	0.10808	-1.00000	0.00256	0.00455	-1.00000
1095	AI	FMC	scaffold84	21881	0.01335	0.07636	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.10798	-1.00000	0.00059	0.00456	-1.00000
1107	AI	FMC	scaffold84	37023	0.63385	0.07547	-1.00000	0.00000	0.00000	-1.00000	0.89320	0.10747	-1.00000	0.00658	0.00457	-1.00000
1133	AI	FMC	scaffold84	46081	0.08665	0.07493	-1.00000	0.00000	0.00000	-1.00000	0.00752	0.10716	-1.00000	0.00203	0.00458	-1.00000
1139	AI	FMC	scaffold84	47492	0.06145	0.07484	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.10711	-1.00000	0.00199	0.00458	-1.00000
1146	AI	FMC	scaffold84	47970	-0.08460	0.07481	-1.00000	0.00000	0.00000	-1.00000	0.24071	0.10709	-1.00000	0.02188	0.00458	-1.00000
1153	AI	FMC	scaffold84	54856	-0.08387	0.07440	-1.00000	0.00000	0.00000	-1.00000	-0.09160	0.10685	-1.00000	0.01456	0.00459	-1.00000
1159	AI	FMC	scaffold84	56524	0.06977	0.07430	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.10679	-1.00000	0.00145	0.00459	-1.00000
1161	AI	FMC	scaffold84	64038	-0.08279	0.07384	-1.00000	0.00000	0.00000	-1.00000	-0.01408	0.10652	-1.00000	0.00103	0.00460	-1.00000
1165	AI	FMC	scaffold84	78130	-0.08279	0.07297	-1.00000	0.00000	0.00000	-1.00000	-0.01408	0.10600	-1.00000	0.00101	0.00461	-1.00000
1170	AI	FMC	scaffold85	1880	-0.00000	-0.00000	-1.00000	0.00000	0.00000	-1.00000	0.02721	0.02721	-1.00000	0.00154	0.00154	-1.00000
1199	AI	FMC	scaffold86	18877	0.01335	0.35084	-1.00000	0.00000	0.00000	-1.00000	0.00901	0.37082	-1.00000	0.00120	0.00370	-1.00000
1202	AI	FMC	scaffold86	24322	0.68856	0.35107	-1.00000	0.00000	0.00000	-1.00000	0.73288	0.37106	-1.00000	0.00620	0.00370	-1.00000
1210	AI	FMC	scaffold87	3792	0.01335	0.07908	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.01396	-1.00000	0.00060	0.00127	-1.00000
1219	AI	FMC	scaffold87	15174	0.10425	0.07923	-1.00000	0.00000	0.00000	-1.00000	0.02055	0.01399	-1.00000	0.00212	0.00127	-1.00000
1224	AI	FMC	scaffold87	24247	0.10923	0.07934	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.01402	-1.00000	0.00116	0.00127	-1.00000
1228	AI	FMC	scaffold87	26889	0.09091	0.07938	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.01403	-1.00000	0.00120	0.00127	-1.00000
1233	AI	FMC	scaffold89	6313	0.18182	0.18182	-1.00000	0.00000	0.00000	-1.00000	0.10687	0.10687	-1.00000	0.00256	0.00256	-1.00000
1256	AI	FMC	scaffold91	509	0.29656	0.12571	-1.00000	0.00000	0.00000	-1.00000	0.29626	0.08215	-1.00000	0.00522	0.00302	-1.00000
1263	AI	FMC	scaffold91	10500	-0.05682	0.12565	-1.00000	0.00000	0.00000	-1.00000	0.01221	0.08192	-1.00000	0.00338	0.00302	-1.00000
1267	AI	FMC	scaffold91	15658	0.13524	0.12562	-1.00000	0.00000	0.00000	-1.00000	0.04027	0.08180	-1.00000	0.00151	0.00302	-1.00000
1269	AI	FMC	scaffold91	15821	0.06145	0.12562	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.08180	-1.00000	0.00103	0.00302	-1.00000
1278	AI	FMC	scaffold91	24335	0.21212	0.12557	-1.00000	0.00000	0.00000	-1.00000	0.07682	0.08160	-1.00000	0.00448	0.00302	-1.00000
1297	AI	FMC	scaffold93	12979	0.26996	0.06092	-1.00000	0.00000	0.00000	-1.00000	0.30583	0.05342	-1.00000	0.00591	0.00529	-1.00000
1335	AI	FMC	scaffold93	38850	0.00000	0.05808	-1.00000	0.00000	0.00000	-1.00000	-0.00627	0.04946	-1.00000	0.00627	0.00537	-1.00000
1341	AI	FMC	scaffold93	45988	0.31029	0.05731	-1.00000	0.00000	0.00000	-1.00000	0.36782	0.04839	-1.00000	0.00416	0.00539	-1.00000
1357	AI	FMC	scaffold93	57615	0.01335	0.05609	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.04667	-1.00000	0.00059	0.00542	-1.00000
1361	AI	FMC	scaffold93	67275	-0.01617	0.05508	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.04526	-1.00000	0.00060	0.00545	-1.00000
1365	AI	FMC	scaffold93	69900	-0.01158	0.05481	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.04489	-1.00000	0.00051	0.00546	-1.00000
1386	AI	FMC	scaffold93	97998	-0.01158	0.05200	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.04093	-1.00000	0.00050	0.00554	-1.00000
1398	AI	FMC	scaffold93	117276	0.29707	0.05015	-1.00000	0.00000	0.00000	-1.00000	0.12000	0.03832	-1.00000	0.00234	0.00560	-1.00000
1402	AI	FMC	scaffold93	120328	-0.00000	0.04986	-1.00000	0.00000	0.00000	-1.00000	0.02721	0.03791	-1.00000	0.00154	0.00561	-1.00000
1413	AI	FMC	scaffold93	125725	-0.11111	0.04935	-1.00000	0.00000	0.00000	-1.00000	-0.14337	0.03720	-1.00000	0.05394	0.00562	-1.00000
1420	AI	FMC	scaffold93	131535	0.03522	0.04882	-1.00000	0.00000	0.00000	-1.00000	0.03883	0.03644	-1.00000	0.00178	0.00564	-1.00000
1425	AI	FMC	scaffold93	135957	-0.10092	0.04841	-1.00000	0.00000	0.00000	-1.00000	-0.15643	0.03587	-1.00000	0.01290	0.00565	-1.00000
1427	AI	FMC	scaffold93	136320	-0.00000	0.04838	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.03583	-1.00000	0.00064	0.00566	-1.00000
