# Population AI	AI3,AI4,AI5,AI6,AI7,AI8
# Population PI	PI1,PI2,PI3,PI4,PI5,PI6,PI7,PI8
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
249	AI	PI	scaffold32	82051	0.10415	-0.00865	-1.00000	0.12095	-0.00052	-1.00000	0.04930	-0.00174	-1.00000	0.01021	0.00218	-1.00000
251	AI	PI	scaffold32	87844	-0.01911	-0.00864	-1.00000	-0.00144	-0.00044	-1.00000	0.00000	-0.00172	-1.00000	0.00045	0.00218	-1.00000
254	AI	PI	scaffold32	91543	0.02493	-0.00863	-1.00000	0.00196	-0.00038	-1.00000	0.00000	-0.00171	-1.00000	0.00060	0.00218	-1.00000
256	AI	PI	scaffold32	94893	0.02493	-0.00862	-1.00000	0.00196	-0.00033	-1.00000	0.00000	-0.00170	-1.00000	0.00058	0.00217	-1.00000
259	AI	PI	scaffold32	98589	-0.07102	-0.00862	-1.00000	-0.02379	-0.00028	-1.00000	-0.02484	-0.00169	-1.00000	0.00179	0.00217	-1.00000
264	AI	PI	scaffold32	104158	-0.01911	-0.00861	-1.00000	-0.00144	-0.00019	-1.00000	0.00000	-0.00167	-1.00000	0.00045	0.00216	-1.00000
305	AI	PI	scaffold35	65297	-0.01911	-0.01911	-1.00000	-0.00477	-0.00477	-1.00000	-0.00723	-0.00723	-1.00000	0.00150	0.00150	-1.00000
337	AI	PI	scaffold36	32149	0.12568	0.02359	-1.00000	0.02164	-0.00873	-1.00000	0.01786	-0.00503	-1.00000	0.00120	0.00833	-1.00000
348	AI	PI	scaffold36	52644	-0.02098	0.02348	-1.00000	0.01593	-0.00868	-1.00000	0.04736	-0.00498	-1.00000	0.00438	0.00836	-1.00000
349	AI	PI	scaffold36	52647	-0.07457	0.02348	-1.00000	-0.06751	-0.00868	-1.00000	-0.06716	-0.00498	-1.00000	0.00329	0.00836	-1.00000
351	AI	PI	scaffold36	55559	-0.07865	0.02347	-1.00000	-0.08522	-0.00867	-1.00000	-0.08553	-0.00497	-1.00000	0.02972	0.00836	-1.00000
368	AI	PI	scaffold36	66123	0.16083	0.02342	-1.00000	0.07602	-0.00864	-1.00000	0.07084	-0.00494	-1.00000	0.00252	0.00837	-1.00000
398	AI	PI	scaffold43	1264	0.00000	0.01564	-1.00000	0.00000	0.00493	-1.00000	0.02721	0.02263	-1.00000	0.00153	0.00548	-1.00000
418	AI	PI	scaffold43	30138	-0.06188	0.01547	-1.00000	-0.01978	0.00458	-1.00000	-0.01872	0.02306	-1.00000	0.00153	0.00590	-1.00000
430	AI	PI	scaffold43	48001	0.04642	0.01533	-1.00000	0.05020	0.00433	-1.00000	0.06024	0.02331	-1.00000	0.00511	0.00617	-1.00000
434	AI	PI	scaffold43	49880	0.06145	0.01532	-1.00000	0.01079	0.00431	-1.00000	0.01266	0.02334	-1.00000	0.00103	0.00619	-1.00000
439	AI	PI	scaffold43	59190	0.12568	0.01523	-1.00000	0.02164	0.00417	-1.00000	0.01786	0.02346	-1.00000	0.00150	0.00634	-1.00000
440	AI	PI	scaffold43	59562	-0.01911	0.01523	-1.00000	-0.00144	0.00417	-1.00000	0.00000	0.02347	-1.00000	0.00051	0.00634	-1.00000
458	AI	PI	scaffold43	73451	-0.01911	0.01509	-1.00000	-0.00144	0.00396	-1.00000	0.00000	0.02365	-1.00000	0.00045	0.00656	-1.00000
460	AI	PI	scaffold43	74634	-0.01399	0.01507	-1.00000	-0.00421	0.00394	-1.00000	-0.00846	0.02366	-1.00000	0.00174	0.00658	-1.00000
463	AI	PI	scaffold43	76662	0.05223	0.01505	-1.00000	0.04809	0.00391	-1.00000	0.09241	0.02369	-1.00000	0.00419	0.00661	-1.00000
477	AI	PI	scaffold43	89261	-0.01911	0.01490	-1.00000	-0.00144	0.00371	-1.00000	0.00000	0.02384	-1.00000	0.00045	0.00680	-1.00000
478	AI	PI	scaffold43	89264	0.08410	0.01490	-1.00000	0.02244	0.00371	-1.00000	0.02985	0.02384	-1.00000	0.00135	0.00680	-1.00000
480	AI	PI	scaffold43	89648	-0.03226	0.01490	-1.00000	-0.02624	0.00371	-1.00000	0.01786	0.02384	-1.00000	0.00386	0.00681	-1.00000
522	AI	PI	scaffold43	154373	0.04056	0.01395	-1.00000	-0.00351	0.00259	-1.00000	-0.00260	0.02440	-1.00000	0.00999	0.00782	-1.00000
556	AI	PI	scaffold43	178847	0.21724	0.01351	-1.00000	0.14362	0.00213	-1.00000	0.54530	0.02449	-1.00000	0.01942	0.00820	-1.00000
560	AI	PI	scaffold43	178968	-0.08254	0.01351	-1.00000	-0.08955	0.00213	-1.00000	-0.08880	0.02449	-1.00000	0.08758	0.00820	-1.00000
571	AI	PI	scaffold43	201289	-0.05960	0.01307	-1.00000	-0.04186	0.00171	-1.00000	0.01451	0.02451	-1.00000	0.00419	0.00852	-1.00000
573	AI	PI	scaffold43	202796	-0.03982	0.01304	-1.00000	-0.00764	0.00168	-1.00000	-0.01034	0.02451	-1.00000	0.00157	0.00854	-1.00000
574	AI	PI	scaffold43	202799	0.02493	0.01304	-1.00000	0.00196	0.00168	-1.00000	0.00000	0.02451	-1.00000	0.00060	0.00854	-1.00000
589	AI	PI	scaffold43	231623	0.07197	0.01244	-1.00000	0.04203	0.00112	-1.00000	0.04762	0.02442	-1.00000	0.00179	0.00894	-1.00000
602	AI	PI	scaffold43	249867	-0.03733	0.01204	-1.00000	-0.03611	0.00077	-1.00000	-0.07098	0.02430	-1.00000	0.00803	0.00917	-1.00000
618	AI	PI	scaffold47	4182	-0.09002	-0.09002	-1.00000	-0.10730	-0.10730	-1.00000	-0.14722	-0.14722	-1.00000	0.01336	0.01336	-1.00000
638	AI	PI	scaffold48	12075	0.02493	-0.04913	-1.00000	0.00196	-0.02602	-1.00000	0.00000	-0.02368	-1.00000	0.00060	0.00142	-1.00000
643	AI	PI	scaffold48	15932	-0.08509	-0.04921	-1.00000	-0.02213	-0.02611	-1.00000	-0.02128	-0.02375	-1.00000	0.00144	0.00142	-1.00000
662	AI	PI	scaffold48	53831	-0.07512	-0.05002	-1.00000	-0.01166	-0.02692	-1.00000	-0.01220	-0.02442	-1.00000	0.00097	0.00144	-1.00000
674	AI	PI	scaffold48	68008	-0.01911	-0.05032	-1.00000	-0.00144	-0.02722	-1.00000	0.00000	-0.02467	-1.00000	0.00045	0.00145	-1.00000
677	AI	PI	scaffold48	70877	-0.11628	-0.05038	-1.00000	-0.13089	-0.02728	-1.00000	-0.11429	-0.02472	-1.00000	0.00471	0.00145	-1.00000
696	AI	PI	scaffold51	3478	-0.07705	-0.01625	-1.00000	-0.03294	-0.01504	-1.00000	-0.03258	-0.01693	-1.00000	0.00209	0.00143	-1.00000
709	AI	PI	scaffold51	10903	0.04950	-0.01617	-1.00000	0.00432	-0.01501	-1.00000	0.00000	-0.01691	-1.00000	0.00071	0.00143	-1.00000
712	AI	PI	scaffold52	2351	0.00315	0.00315	-1.00000	-0.00557	-0.00557	-1.00000	-0.00610	-0.00610	-1.00000	0.00105	0.00105	-1.00000
737	AI	PI	scaffold55	22259	0.02493	0.03021	-1.00000	0.00196	0.00037	-1.00000	0.00000	-0.00088	-1.00000	0.00060	0.00206	-1.00000
741	AI	PI	scaffold55	29464	0.04545	0.03023	-1.00000	0.00165	0.00038	-1.00000	0.00165	-0.00088	-1.00000	0.00240	0.00206	-1.00000
748	AI	PI	scaffold55	37160	0.04137	0.03026	-1.00000	0.00660	0.00039	-1.00000	0.00943	-0.00088	-1.00000	0.00089	0.00206	-1.00000
750	AI	PI	scaffold55	37865	-0.01911	0.03026	-1.00000	-0.01961	0.00039	-1.00000	-0.01852	-0.00088	-1.00000	0.00359	0.00206	-1.00000
755	AI	PI	scaffold55	50202	0.06977	0.03030	-1.00000	0.01478	0.00040	-1.00000	0.00469	-0.00087	-1.00000	0.00312	0.00207	-1.00000
759	AI	PI	scaffold56	1269	-0.06087	-0.01802	-1.00000	-0.08952	-0.02115	-1.00000	-0.08813	0.00683	-1.00000	0.00611	0.00439	-1.00000
760	AI	PI	scaffold56	1712	0.02484	-0.01802	-1.00000	0.04721	-0.02115	-1.00000	0.10180	0.00683	-1.00000	0.00267	0.00439	-1.00000
784	AI	PI	scaffold60	882	-0.01911	-0.04496	-1.00000	-0.00144	-0.00728	-1.00000	0.00000	0.06444	-1.00000	0.00045	0.00172	-1.00000
785	AI	PI	scaffold60	5378	-0.07532	-0.04497	-1.00000	-0.01413	-0.00728	-1.00000	0.14012	0.06447	-1.00000	0.00321	0.00172	-1.00000
792	AI	PI	scaffold62	7430	0.01907	0.06807	-1.00000	0.00194	0.01177	-1.00000	0.00000	0.00970	-1.00000	0.00072	0.00097	-1.00000
793	AI	PI	scaffold62	8272	0.10923	0.06807	-1.00000	0.02003	0.01177	-1.00000	0.01786	0.00971	-1.00000	0.00119	0.00097	-1.00000
844	AI	PI	scaffold68	11801	-0.04401	0.01270	-1.00000	-0.02534	-0.03730	-1.00000	-0.02546	-0.02873	-1.00000	0.00396	0.00356	-1.00000
866	AI	PI	scaffold68	22891	0.02493	0.01285	-1.00000	0.00196	-0.03739	-1.00000	0.00000	-0.02878	-1.00000	0.00065	0.00356	-1.00000
874	AI	PI	scaffold68	34677	-0.07466	0.01301	-1.00000	-0.17955	-0.03750	-1.00000	-0.13014	-0.02884	-1.00000	0.00984	0.00356	-1.00000
875	AI	PI	scaffold68	34680	0.12568	0.01301	-1.00000	0.02164	-0.03750	-1.00000	0.01786	-0.02884	-1.00000	0.00120	0.00356	-1.00000
882	AI	PI	scaffold69	7071	-0.07865	-0.07865	-1.00000	-0.08522	-0.08522	-1.00000	-0.08553	-0.08553	-1.00000	0.03718	0.03718	-1.00000
902	AI	PI	scaffold71	13489	0.04328	0.04328	-1.00000	0.00816	0.00816	-1.00000	0.01266	0.01266	-1.00000	0.00103	0.00103	-1.00000
904	AI	PI	scaffold74	385	-0.07865	-0.01575	-1.00000	-0.08522	-0.02440	-1.00000	-0.08553	-0.01753	-1.00000	0.00441	0.00254	-1.00000
910	AI	PI	scaffold74	3295	-0.03184	-0.01574	-1.00000	-0.01058	-0.02439	-1.00000	-0.00829	-0.01752	-1.00000	0.00171	0.00254	-1.00000
912	AI	PI	scaffold74	3947	0.10923	-0.01574	-1.00000	0.02003	-0.02439	-1.00000	0.01786	-0.01752	-1.00000	0.00120	0.00254	-1.00000
913	AI	PI	scaffold74	4347	-0.05882	-0.01574	-1.00000	-0.01750	-0.02439	-1.00000	0.01300	-0.01752	-1.00000	0.00278	0.00254	-1.00000
942	AI	PI	scaffold76	31282	0.02493	0.01022	-1.00000	0.00196	0.00857	-1.00000	0.00000	0.00025	-1.00000	0.00060	0.00277	-1.00000
944	AI	PI	scaffold76	34388	-0.08032	0.01023	-1.00000	-0.02553	0.00858	-1.00000	-0.04802	0.00025	-1.00000	0.00344	0.00277	-1.00000
949	AI	PI	scaffold76	38656	0.06599	0.01024	-1.00000	0.04173	0.00859	-1.00000	0.03807	0.00026	-1.00000	0.00441	0.00277	-1.00000
971	AI	PI	scaffold77	5251	0.04099	0.00204	-1.00000	0.03408	-0.01927	-1.00000	0.03883	-0.00365	-1.00000	0.00198	0.01491	-1.00000
973	AI	PI	scaffold77	5500	-0.06619	0.00204	-1.00000	-0.03532	-0.01928	-1.00000	-0.03680	-0.00365	-1.00000	0.00245	0.01492	-1.00000
986	AI	PI	scaffold77	18864	0.13524	0.00192	-1.00000	0.03763	-0.01952	-1.00000	0.04027	-0.00374	-1.00000	0.00175	0.01505	-1.00000
994	AI	PI	scaffold77	32521	-0.10891	0.00180	-1.00000	-0.12112	-0.01977	-1.00000	-0.05642	-0.00384	-1.00000	0.06022	0.01519	-1.00000
1000	AI	PI	scaffold78	4177	0.04137	0.01195	-1.00000	0.00660	-0.00404	-1.00000	0.00943	-0.00388	-1.00000	0.00096	0.00200	-1.00000
1010	AI	PI	scaffold78	20823	0.01335	0.01178	-1.00000	0.00113	-0.00411	-1.00000	-0.00260	-0.00395	-1.00000	0.00142	0.00201	-1.00000
1012	AI	PI	scaffold78	26426	-0.01911	0.01172	-1.00000	-0.01961	-0.00413	-1.00000	-0.01852	-0.00398	-1.00000	0.00359	0.00201	-1.00000
1043	AI	PI	scaffold80	3283	-0.01911	0.02336	-1.00000	-0.00144	0.01101	-1.00000	0.00000	0.00969	-1.00000	0.00045	0.00123	-1.00000
1045	AI	PI	scaffold80	4887	0.06583	0.02336	-1.00000	0.02347	0.01102	-1.00000	0.01938	0.00969	-1.00000	0.00202	0.00123	-1.00000
1054	AI	PI	scaffold82	865	0.20978	0.20978	-1.00000	0.08130	0.08130	-1.00000	0.08451	0.08451	-1.00000	0.00230	0.00230	-1.00000
1079	AI	PI	scaffold84	10959	-0.01911	-0.01879	-1.00000	-0.00144	-0.01945	-1.00000	0.00000	-0.01528	-1.00000	0.00045	0.00392	-1.00000
1090	AI	PI	scaffold84	18634	-0.01911	-0.01878	-1.00000	-0.00144	-0.01948	-1.00000	0.00000	-0.01530	-1.00000	0.00045	0.00393	-1.00000
1095	AI	PI	scaffold84	21881	0.01335	-0.01877	-1.00000	0.00113	-0.01950	-1.00000	0.00000	-0.01531	-1.00000	0.00059	0.00393	-1.00000
1107	AI	PI	scaffold84	37023	-0.05815	-0.01874	-1.00000	-0.03624	-0.01957	-1.00000	-0.03652	-0.01534	-1.00000	0.00420	0.00395	-1.00000
1117	AI	PI	scaffold84	39268	0.04137	-0.01874	-1.00000	0.00660	-0.01958	-1.00000	0.00943	-0.01534	-1.00000	0.00090	0.00395	-1.00000
1146	AI	PI	scaffold84	47970	-0.07865	-0.01872	-1.00000	-0.08522	-0.01962	-1.00000	-0.08553	-0.01536	-1.00000	0.01456	0.00396	-1.00000
1153	AI	PI	scaffold84	54856	-0.08387	-0.01871	-1.00000	-0.09150	-0.01965	-1.00000	-0.07642	-0.01537	-1.00000	0.01639	0.00397	-1.00000
1156	AI	PI	scaffold84	55164	-0.01911	-0.01871	-1.00000	-0.00144	-0.01965	-1.00000	0.00000	-0.01537	-1.00000	0.00044	0.00397	-1.00000
1159	AI	PI	scaffold84	56524	-0.01911	-0.01870	-1.00000	-0.00477	-0.01965	-1.00000	-0.00723	-0.01537	-1.00000	0.00181	0.00397	-1.00000
1161	AI	PI	scaffold84	64038	0.01280	-0.01869	-1.00000	-0.00440	-0.01969	-1.00000	0.02866	-0.01539	-1.00000	0.00352	0.00398	-1.00000
1165	AI	PI	scaffold84	78130	0.02493	-0.01865	-1.00000	0.00196	-0.01974	-1.00000	0.00000	-0.01541	-1.00000	0.00059	0.00399	-1.00000
1175	AI	PI	scaffold85	4963	0.06061	0.06061	-1.00000	0.00901	0.00901	-1.00000	0.05109	0.05109	-1.00000	0.00255	0.00255	-1.00000
1199	AI	PI	scaffold86	18877	-0.03451	-0.04084	-1.00000	-0.01869	-0.01223	-1.00000	-0.01986	-0.01183	-1.00000	0.00202	0.00127	-1.00000
1202	AI	PI	scaffold86	24322	-0.06889	-0.04084	-1.00000	-0.01654	-0.01222	-1.00000	-0.01562	-0.01183	-1.00000	0.00134	0.00127	-1.00000
1203	AI	PI	scaffold86	25509	-0.01911	-0.04084	-1.00000	-0.00144	-0.01222	-1.00000	0.00000	-0.01183	-1.00000	0.00045	0.00127	-1.00000
1210	AI	PI	scaffold87	3792	0.02493	0.06196	-1.00000	0.00196	0.00666	-1.00000	0.00000	0.00505	-1.00000	0.00060	0.00108	-1.00000
1219	AI	PI	scaffold87	15174	0.03578	0.06213	-1.00000	-0.00351	0.00669	-1.00000	-0.00260	0.00508	-1.00000	0.00149	0.00108	-1.00000
1224	AI	PI	scaffold87	24247	0.12568	0.06226	-1.00000	0.02164	0.00672	-1.00000	0.01786	0.00510	-1.00000	0.00116	0.00108	-1.00000
1256	AI	PI	scaffold91	509	0.00609	-0.04616	-1.00000	0.00412	-0.02139	-1.00000	-0.00531	-0.02415	-1.00000	0.00592	0.00315	-1.00000
1263	AI	PI	scaffold91	10500	-0.06889	-0.04625	-1.00000	-0.01654	-0.02148	-1.00000	-0.01562	-0.02422	-1.00000	0.00133	0.00314	-1.00000
1278	AI	PI	scaffold91	24335	-0.06043	-0.04638	-1.00000	-0.04448	-0.02159	-1.00000	-0.04620	-0.02432	-1.00000	0.00301	0.00314	-1.00000
1297	AI	PI	scaffold93	12979	-0.01973	0.04526	-1.00000	0.01565	0.01534	-1.00000	0.07686	0.02202	-1.00000	0.00569	0.00296	-1.00000
1305	AI	PI	scaffold93	18214	-0.01911	0.04549	-1.00000	-0.00144	0.01529	-1.00000	0.00000	0.02188	-1.00000	0.00045	0.00297	-1.00000
1315	AI	PI	scaffold93	21899	-0.01911	0.04565	-1.00000	-0.00144	0.01526	-1.00000	0.00000	0.02178	-1.00000	0.00045	0.00298	-1.00000
1341	AI	PI	scaffold93	45988	0.08340	0.04665	-1.00000	0.03626	0.01502	-1.00000	0.03084	0.02110	-1.00000	0.00498	0.00302	-1.00000
1350	AI	PI	scaffold93	51859	0.14439	0.04688	-1.00000	0.05325	0.01495	-1.00000	0.06250	0.02093	-1.00000	0.00179	0.00304	-1.00000
1357	AI	PI	scaffold93	57615	0.02493	0.04710	-1.00000	0.00196	0.01489	-1.00000	0.00000	0.02076	-1.00000	0.00059	0.00305	-1.00000
1398	AI	PI	scaffold93	117276	0.31915	0.04905	-1.00000	0.12605	0.01405	-1.00000	0.12000	0.01887	-1.00000	0.00234	0.00318	-1.00000
1420	AI	PI	scaffold93	131535	0.04950	0.04942	-1.00000	0.00432	0.01381	-1.00000	0.03883	0.01839	-1.00000	0.00178	0.00321	-1.00000
1425	AI	PI	scaffold93	135957	-0.09375	0.04953	-1.00000	-0.10315	0.01373	-1.00000	-0.13942	0.01823	-1.00000	0.01280	0.00322	-1.00000
1443	AI	PI	scaffold93	146511	-0.03674	0.04977	-1.00000	-0.00985	0.01354	-1.00000	-0.01114	0.01786	-1.00000	0.00154	0.00324	-1.00000
1483	AI	PI	scaffold98	4274	-0.07753	-0.07753	-1.00000	-0.08885	-0.08885	-1.00000	-0.03556	-0.03556	-1.00000	0.00795	0.00795	-1.00000
1514	AI	PI	scaffold102	32611	-0.01911	-0.01911	-1.00000	-0.00144	-0.00144	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00045	-1.00000
1528	AI	PI	scaffold103	8294	-0.01911	-0.00354	-1.00000	-0.00144	-0.00021	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00052	-1.00000
1534	AI	PI	scaffold103	22529	0.01335	-0.00347	-1.00000	0.00113	-0.00021	-1.00000	0.00000	0.00000	-1.00000	0.00060	0.00052	-1.00000
1550	AI	PI	scaffold106	21883	0.35857	0.08671	-1.00000	0.25297	0.06338	-1.00000	0.24786	0.06234	-1.00000	0.00359	0.00142	-1.00000
1554	AI	PI	scaffold106	27363	-0.01911	0.08651	-1.00000	-0.00144	0.06321	-1.00000	0.00000	0.06217	-1.00000	0.00045	0.00142	-1.00000
1555	AI	PI	scaffold106	30030	-0.01911	0.08641	-1.00000	-0.00144	0.06313	-1.00000	0.00000	0.06209	-1.00000	0.00045	0.00142	-1.00000
1576	AI	PI	scaffold106	53273	0.02493	0.08554	-1.00000	0.00196	0.06241	-1.00000	0.00000	0.06137	-1.00000	0.00118	0.00141	-1.00000
1601	AI	PI	scaffold107	7912	-0.07865	-0.02874	-1.00000	-0.08522	-0.04034	-1.00000	-0.08553	-0.03373	-1.00000	0.00349	0.01141	-1.00000
1611	AI	PI	scaffold107	13238	-0.08083	-0.02865	-1.00000	-0.08282	-0.04029	-1.00000	-0.06471	-0.03368	-1.00000	0.03915	0.01140	-1.00000
1613	AI	PI	scaffold107	15627	-0.03226	-0.02862	-1.00000	-0.00261	-0.04026	-1.00000	0.00602	-0.03365	-1.00000	0.00157	0.01140	-1.00000
1628	AI	PI	scaffold107	23544	0.09091	-0.02849	-1.00000	0.01786	-0.04018	-1.00000	0.01786	-0.03358	-1.00000	0.00120	0.01140	-1.00000
1648	AI	PI	scaffold109	2569	0.22465	0.08826	-1.00000	0.07680	0.02569	-1.00000	0.12764	0.04047	-1.00000	0.00332	0.00295	-1.00000
1657	AI	PI	scaffold109	9621	0.02493	0.08811	-1.00000	0.00196	0.02564	-1.00000	0.00000	0.04038	-1.00000	0.00495	0.00295	-1.00000
1671	AI	PI	scaffold109	17243	0.02493	0.08795	-1.00000	0.00196	0.02558	-1.00000	0.00000	0.04028	-1.00000	0.00060	0.00295	-1.00000
1702	AI	PI	scaffold111	22817	-0.07325	-0.07325	-1.00000	0.01172	0.01172	-1.00000	-0.01533	-0.01533	-1.00000	0.04254	0.04254	-1.00000
1710	AI	PI	scaffold112	7839	-0.07865	-0.04170	-1.00000	-0.08522	-0.02230	-1.00000	-0.08553	-0.00672	-1.00000	0.02587	0.00652	-1.00000
1746	AI	PI	scaffold112	46345	-0.01911	-0.04055	-1.00000	-0.00144	-0.02092	-1.00000	0.00000	-0.00468	-1.00000	0.00045	0.00612	-1.00000
1748	AI	PI	scaffold112	50166	-0.08279	-0.04043	-1.00000	-0.01391	-0.02079	-1.00000	-0.01408	-0.00448	-1.00000	0.00103	0.00608	-1.00000
1764	AI	PI	scaffold112	76273	0.00000	-0.03967	-1.00000	0.00000	-0.01989	-1.00000	0.08840	-0.00315	-1.00000	0.00220	0.00582	-1.00000
1768	AI	PI	scaffold112	86939	-0.01911	-0.03936	-1.00000	-0.00144	-0.01953	-1.00000	0.00000	-0.00261	-1.00000	0.00045	0.00571	-1.00000
1777	AI	PI	scaffold113	12832	-0.06889	-0.04416	-1.00000	-0.01654	-0.01187	-1.00000	-0.01562	0.04522	-1.00000	0.00134	0.02421	-1.00000
1794	AI	PI	scaffold113	30418	-0.01494	-0.04398	-1.00000	-0.00634	-0.01183	-1.00000	0.11713	0.04567	-1.00000	0.05124	0.02438	-1.00000
1818	AI	PI	scaffold115	1363	-0.01911	0.00953	-1.00000	-0.02119	-0.00251	-1.00000	-0.02108	-0.00325	-1.00000	0.00232	0.00131	-1.00000
1832	AI	PI	scaffold115	21863	0.12568	0.00934	-1.00000	0.02164	-0.00245	-1.00000	0.01786	-0.00318	-1.00000	0.00120	0.00130	-1.00000
1841	AI	PI	scaffold115	34915	-0.02264	0.00922	-1.00000	-0.01001	-0.00242	-1.00000	-0.01283	-0.00314	-1.00000	0.00202	0.00129	-1.00000
1856	AI	PI	scaffold115	37086	-0.01911	0.00920	-1.00000	-0.00144	-0.00241	-1.00000	0.00000	-0.00313	-1.00000	0.00052	0.00129	-1.00000
1870	AI	PI	scaffold115	48766	-0.01911	0.00909	-1.00000	-0.00144	-0.00238	-1.00000	0.00000	-0.00310	-1.00000	0.00043	0.00129	-1.00000
1887	AI	PI	scaffold117	6312	0.12568	0.01700	-1.00000	0.02164	-0.01501	-1.00000	0.01786	-0.01471	-1.00000	0.00120	0.01107	-1.00000
1898	AI	PI	scaffold117	18768	0.04328	0.01673	-1.00000	0.00816	-0.01511	-1.00000	0.01266	-0.01479	-1.00000	0.00413	0.01109	-1.00000
1900	AI	PI	scaffold117	22527	-0.07865	0.01665	-1.00000	-0.08522	-0.01513	-1.00000	-0.08553	-0.01482	-1.00000	0.03753	0.01110	-1.00000
1903	AI	PI	scaffold117	22821	-0.01911	0.01665	-1.00000	-0.00144	-0.01514	-1.00000	0.00000	-0.01482	-1.00000	0.00045	0.01110	-1.00000
1919	AI	PI	scaffold120	8530	-0.01911	0.00221	-1.00000	-0.00144	-0.00282	-1.00000	0.00000	-0.00019	-1.00000	0.00045	0.00122	-1.00000
1928	AI	PI	scaffold120	16611	0.04950	0.00227	-1.00000	0.00432	-0.00280	-1.00000	0.03883	-0.00019	-1.00000	0.00179	0.00122	-1.00000
