# Population FMC	FMC2,FMC3,FMC4,FMC5,FMC6,FMC7,FMC8
# Population HI	HI1,HI2,HI3,HI4,HI5,HI6,HI7,HI8
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
366	FMC	HI	scaffold36	65443	-0.03733	-0.01629	-1.00000	0.00000	0.00000	-1.00000	0.01334	-0.01387	-1.00000	0.01112	0.01260	-1.00000
368	FMC	HI	scaffold36	66123	0.08682	-0.01628	-1.00000	0.00000	0.00000	-1.00000	0.04762	-0.01386	-1.00000	0.00178	0.01259	-1.00000
378	FMC	HI	scaffold38	13929	0.09780	0.09780	-1.00000	0.00000	0.00000	-1.00000	0.23529	0.23529	-1.00000	0.00613	0.00613	-1.00000
397	FMC	HI	scaffold43	1261	0.00986	0.13697	-1.00000	0.00000	0.00000	-1.00000	0.00637	0.12325	-1.00000	0.00102	0.00253	-1.00000
398	FMC	HI	scaffold43	1264	-0.00000	0.13697	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.12325	-1.00000	0.00059	0.00253	-1.00000
430	FMC	HI	scaffold43	48001	-0.07692	0.13779	-1.00000	0.00000	0.00000	-1.00000	-0.02559	0.12408	-1.00000	0.00209	0.00256	-1.00000
439	FMC	HI	scaffold43	59190	0.49965	0.13807	-1.00000	0.00000	0.00000	-1.00000	0.38583	0.12436	-1.00000	0.00578	0.00257	-1.00000
440	FMC	HI	scaffold43	59562	0.00948	0.13808	-1.00000	0.00000	0.00000	-1.00000	-0.00746	0.12437	-1.00000	0.00133	0.00257	-1.00000
442	FMC	HI	scaffold43	64696	0.64662	0.13823	-1.00000	0.00000	0.00000	-1.00000	0.62679	0.12452	-1.00000	0.00558	0.00257	-1.00000
449	FMC	HI	scaffold43	72829	0.02493	0.13848	-1.00000	0.00000	0.00000	-1.00000	0.02721	0.12477	-1.00000	0.00154	0.00258	-1.00000
458	FMC	HI	scaffold43	73451	0.59079	0.13850	-1.00000	0.00000	0.00000	-1.00000	0.47154	0.12479	-1.00000	0.00461	0.00258	-1.00000
460	FMC	HI	scaffold43	74634	-0.01158	0.13854	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.12482	-1.00000	0.00051	0.00258	-1.00000
463	FMC	HI	scaffold43	76662	0.01195	0.13860	-1.00000	0.00000	0.00000	-1.00000	0.02582	0.12489	-1.00000	0.00405	0.00258	-1.00000
467	FMC	HI	scaffold43	78651	0.00986	0.13867	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.12496	-1.00000	0.00051	0.00258	-1.00000
478	FMC	HI	scaffold43	89264	0.62937	0.13907	-1.00000	0.00000	0.00000	-1.00000	0.64022	0.12535	-1.00000	0.00590	0.00259	-1.00000
480	FMC	HI	scaffold43	89648	0.02006	0.13909	-1.00000	0.00000	0.00000	-1.00000	0.02144	0.12537	-1.00000	0.00383	0.00259	-1.00000
481	FMC	HI	scaffold43	92276	-0.00871	0.13919	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.12547	-1.00000	0.00041	0.00259	-1.00000
485	FMC	HI	scaffold43	101804	0.05485	0.13961	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.12588	-1.00000	0.00089	0.00260	-1.00000
518	FMC	HI	scaffold43	141570	0.00062	0.14191	-1.00000	0.00000	0.00000	-1.00000	-0.00515	0.12811	-1.00000	0.00096	0.00263	-1.00000
521	FMC	HI	scaffold43	151499	0.00986	0.14264	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.12881	-1.00000	0.00051	0.00264	-1.00000
522	FMC	HI	scaffold43	154373	-0.00000	0.14286	-1.00000	0.00000	0.00000	-1.00000	0.01515	0.12903	-1.00000	0.00180	0.00265	-1.00000
536	FMC	HI	scaffold43	165929	0.00986	0.14383	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.12995	-1.00000	0.00051	0.00266	-1.00000
538	FMC	HI	scaffold43	167304	0.01335	0.14395	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13006	-1.00000	0.00060	0.00266	-1.00000
541	FMC	HI	scaffold43	169983	0.00986	0.14419	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13029	-1.00000	0.00051	0.00266	-1.00000
549	FMC	HI	scaffold43	172300	0.00986	0.14440	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13050	-1.00000	0.00051	0.00266	-1.00000
556	FMC	HI	scaffold43	178847	-0.05166	0.14502	-1.00000	0.00000	0.00000	-1.00000	-0.02642	0.13109	-1.00000	0.01391	0.00267	-1.00000
573	FMC	HI	scaffold43	202796	0.05485	0.14759	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.13352	-1.00000	0.00090	0.00269	-1.00000
574	FMC	HI	scaffold43	202799	0.22372	0.14759	-1.00000	0.00000	0.00000	-1.00000	0.10687	0.13352	-1.00000	0.00256	0.00269	-1.00000
589	FMC	HI	scaffold43	231623	0.70513	0.15132	-1.00000	0.00000	0.00000	-1.00000	0.83051	0.13702	-1.00000	0.00719	0.00273	-1.00000
601	FMC	HI	scaffold43	245123	-0.00871	0.15332	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.13888	-1.00000	0.00045	0.00274	-1.00000
602	FMC	HI	scaffold43	249867	0.40025	0.15406	-1.00000	0.00000	0.00000	-1.00000	0.44557	0.13957	-1.00000	0.00551	0.00275	-1.00000
615	FMC	HI	scaffold43	274012	0.48268	0.15813	-1.00000	0.00000	0.00000	-1.00000	0.31579	0.14334	-1.00000	0.00344	0.00278	-1.00000
625	FMC	HI	scaffold47	7779	0.00986	0.11297	-1.00000	0.00000	0.00000	-1.00000	0.00637	0.05483	-1.00000	0.00103	0.00177	-1.00000
626	FMC	HI	scaffold47	8290	0.22372	0.11297	-1.00000	0.00000	0.00000	-1.00000	0.10687	0.05483	-1.00000	0.00256	0.00177	-1.00000
674	FMC	HI	scaffold48	68008	0.00986	0.00986	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
696	FMC	HI	scaffold51	3478	-0.00871	-0.00871	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00045	-1.00000
712	FMC	HI	scaffold52	2351	0.00986	0.00986	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
748	FMC	HI	scaffold55	37160	0.31415	0.14924	-1.00000	0.00000	0.00000	-1.00000	0.16667	0.07952	-1.00000	0.00267	0.00291	-1.00000
750	FMC	HI	scaffold55	37865	0.09748	0.14923	-1.00000	0.00000	0.00000	-1.00000	0.03416	0.07951	-1.00000	0.00443	0.00291	-1.00000
755	FMC	HI	scaffold55	50202	0.01335	0.14892	-1.00000	0.00000	0.00000	-1.00000	0.02721	0.07939	-1.00000	0.00153	0.00290	-1.00000
759	FMC	HI	scaffold56	1269	0.27542	0.28799	-1.00000	0.00000	0.00000	-1.00000	0.27299	0.24015	-1.00000	0.00870	0.00661	-1.00000
760	FMC	HI	scaffold56	1712	0.30056	0.28799	-1.00000	0.00000	0.00000	-1.00000	0.20732	0.24015	-1.00000	0.00452	0.00661	-1.00000
783	FMC	HI	scaffold60	753	0.12568	0.38436	-1.00000	0.00000	0.00000	-1.00000	0.05109	0.35730	-1.00000	0.00360	0.00394	-1.00000
784	FMC	HI	scaffold60	882	0.00986	0.38437	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.35731	-1.00000	0.00102	0.00394	-1.00000
785	FMC	HI	scaffold60	5378	1.00000	0.38456	-1.00000	0.00000	0.00000	-1.00000	1.00000	0.35751	-1.00000	0.00718	0.00394	-1.00000
844	FMC	HI	scaffold68	11801	0.55972	0.36632	-1.00000	0.00000	0.00000	-1.00000	0.64786	0.34583	-1.00000	0.00786	0.00472	-1.00000
875	FMC	HI	scaffold68	34680	0.17065	0.36406	-1.00000	0.00000	0.00000	-1.00000	0.04027	0.34230	-1.00000	0.00154	0.00468	-1.00000
882	FMC	HI	scaffold69	7071	-0.07043	-0.07043	-1.00000	0.00000	0.00000	-1.00000	-0.07689	-0.07689	-1.00000	0.03785	0.03785	-1.00000
902	FMC	HI	scaffold71	13489	0.89208	0.89208	-1.00000	0.00000	0.00000	-1.00000	1.00000	1.00000	-1.00000	0.00821	0.00821	-1.00000
904	FMC	HI	scaffold74	385	-0.07177	0.07906	-1.00000	0.00000	0.00000	-1.00000	-0.07735	0.02480	-1.00000	0.00441	0.00282	-1.00000
909	FMC	HI	scaffold74	3292	0.11839	0.07908	-1.00000	0.00000	0.00000	-1.00000	0.05970	0.02481	-1.00000	0.00251	0.00282	-1.00000
910	FMC	HI	scaffold74	3295	0.17273	0.07908	-1.00000	0.00000	0.00000	-1.00000	0.10526	0.02481	-1.00000	0.00280	0.00282	-1.00000
913	FMC	HI	scaffold74	4347	0.10923	0.07908	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.02481	-1.00000	0.00130	0.00282	-1.00000
921	FMC	HI	scaffold75	2192	0.09066	0.09066	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.01266	-1.00000	0.00113	0.00113	-1.00000
944	FMC	HI	scaffold76	34388	-0.03226	0.17977	-1.00000	0.00000	0.00000	-1.00000	0.06699	0.19991	-1.00000	0.00237	0.00298	-1.00000
951	FMC	HI	scaffold76	41165	0.00986	0.18006	-1.00000	0.00000	0.00000	-1.00000	0.00637	0.20014	-1.00000	0.00100	0.00298	-1.00000
954	FMC	HI	scaffold76	45625	0.53327	0.18026	-1.00000	0.00000	0.00000	-1.00000	0.50871	0.20029	-1.00000	0.00548	0.00298	-1.00000
973	FMC	HI	scaffold77	5500	-0.00871	0.08270	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.02875	-1.00000	0.00045	0.00137	-1.00000
975	FMC	HI	scaffold77	6758	0.24983	0.08266	-1.00000	0.00000	0.00000	-1.00000	0.08451	0.02874	-1.00000	0.00204	0.00137	-1.00000
995	FMC	HI	scaffold77	32902	-0.00000	0.08191	-1.00000	0.00000	0.00000	-1.00000	-0.00073	0.02847	-1.00000	0.00166	0.00138	-1.00000
1010	FMC	HI	scaffold78	20823	0.67677	0.43080	-1.00000	0.00000	0.00000	-1.00000	0.58730	0.33343	-1.00000	0.00513	0.00371	-1.00000
1011	FMC	HI	scaffold78	26038	0.17065	0.43070	-1.00000	0.00000	0.00000	-1.00000	0.04027	0.33333	-1.00000	0.00154	0.00371	-1.00000
1012	FMC	HI	scaffold78	26426	0.46180	0.43070	-1.00000	0.00000	0.00000	-1.00000	0.39008	0.33332	-1.00000	0.00455	0.00371	-1.00000
1036	FMC	HI	scaffold79	14599	0.00986	0.05025	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00633	-1.00000	0.00051	0.00088	-1.00000
1041	FMC	HI	scaffold79	19813	0.09066	0.05027	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.00633	-1.00000	0.00124	0.00088	-1.00000
1042	FMC	HI	scaffold80	3280	0.00986	0.00511	-1.00000	0.00000	0.00000	-1.00000	0.00000	-0.00066	-1.00000	0.00051	0.00092	-1.00000
1043	FMC	HI	scaffold80	3283	-0.04938	0.00511	-1.00000	0.00000	0.00000	-1.00000	-0.01142	-0.00066	-1.00000	0.00135	0.00092	-1.00000
1045	FMC	HI	scaffold80	4887	0.05485	0.00511	-1.00000	0.00000	0.00000	-1.00000	0.00943	-0.00066	-1.00000	0.00090	0.00092	-1.00000
1054	FMC	HI	scaffold82	865	0.83116	0.25574	-1.00000	0.00000	0.00000	-1.00000	0.82558	0.24860	-1.00000	0.00704	0.00265	-1.00000
1071	FMC	HI	scaffold83	21266	0.00986	0.25241	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.24526	-1.00000	0.00051	0.00262	-1.00000
1074	FMC	HI	scaffold83	22670	0.00062	0.25218	-1.00000	0.00000	0.00000	-1.00000	-0.00515	0.24503	-1.00000	0.00096	0.00262	-1.00000
1076	FMC	HI	scaffold84	2248	0.02762	0.11433	-1.00000	0.00000	0.00000	-1.00000	0.00432	0.11185	-1.00000	0.00186	0.00459	-1.00000
1079	FMC	HI	scaffold84	10959	0.22372	0.11377	-1.00000	0.00000	0.00000	-1.00000	0.10687	0.11159	-1.00000	0.00357	0.00460	-1.00000
1090	FMC	HI	scaffold84	18634	0.16785	0.11327	-1.00000	0.00000	0.00000	-1.00000	0.09815	0.11136	-1.00000	0.00301	0.00460	-1.00000
1107	FMC	HI	scaffold84	37023	0.92887	0.11207	-1.00000	0.00000	0.00000	-1.00000	0.93333	0.11080	-1.00000	0.00673	0.00462	-1.00000
1108	FMC	HI	scaffold84	37026	-0.00000	0.11207	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.11080	-1.00000	0.00051	0.00462	-1.00000
1117	FMC	HI	scaffold84	39268	-0.00871	0.11192	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.11073	-1.00000	0.00045	0.00462	-1.00000
1129	FMC	HI	scaffold84	44612	0.11891	0.11156	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.11056	-1.00000	0.00134	0.00462	-1.00000
1139	FMC	HI	scaffold84	47492	0.09066	0.11137	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.11047	-1.00000	0.00199	0.00463	-1.00000
1146	FMC	HI	scaffold84	47970	-0.07157	0.11134	-1.00000	0.00000	0.00000	-1.00000	0.25667	0.11045	-1.00000	0.02188	0.00463	-1.00000
1153	FMC	HI	scaffold84	54856	-0.07177	0.11088	-1.00000	0.00000	0.00000	-1.00000	-0.07735	0.11023	-1.00000	0.01456	0.00463	-1.00000
1161	FMC	HI	scaffold84	64038	-0.05481	0.11026	-1.00000	0.00000	0.00000	-1.00000	-0.01173	0.10993	-1.00000	0.00128	0.00464	-1.00000
1165	FMC	HI	scaffold84	78130	-0.05481	0.10930	-1.00000	0.00000	0.00000	-1.00000	-0.01173	0.10945	-1.00000	0.00126	0.00465	-1.00000
1170	FMC	HI	scaffold85	1880	0.02493	0.02493	-1.00000	0.00000	0.00000	-1.00000	0.02721	0.02721	-1.00000	0.00154	0.00154	-1.00000
1202	FMC	HI	scaffold86	24322	0.78259	0.78259	-1.00000	0.00000	0.00000	-1.00000	0.73826	0.73826	-1.00000	0.00560	0.00560	-1.00000
1216	FMC	HI	scaffold87	13037	-0.00871	0.01362	-1.00000	0.00000	0.00000	-1.00000	0.00000	-0.00769	-1.00000	0.00045	0.00140	-1.00000
1219	FMC	HI	scaffold87	15174	-0.06795	0.01366	-1.00000	0.00000	0.00000	-1.00000	-0.03908	-0.00768	-1.00000	0.00254	0.00140	-1.00000
1228	FMC	HI	scaffold87	26889	0.12568	0.01389	-1.00000	0.00000	0.00000	-1.00000	0.01786	-0.00764	-1.00000	0.00120	0.00140	-1.00000
1233	FMC	HI	scaffold89	6313	0.22372	0.13276	-1.00000	0.00000	0.00000	-1.00000	0.10687	0.05827	-1.00000	0.00256	0.00173	-1.00000
1243	FMC	HI	scaffold89	21051	0.04137	0.13232	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.05803	-1.00000	0.00090	0.00173	-1.00000
1256	FMC	HI	scaffold91	509	0.00062	0.05587	-1.00000	0.00000	0.00000	-1.00000	-0.00515	0.01605	-1.00000	0.00096	0.00192	-1.00000
1263	FMC	HI	scaffold91	10500	-0.05660	0.05605	-1.00000	0.00000	0.00000	-1.00000	-0.02362	0.01613	-1.00000	0.00405	0.00192	-1.00000
1267	FMC	HI	scaffold91	15658	0.15385	0.05615	-1.00000	0.00000	0.00000	-1.00000	0.04027	0.01617	-1.00000	0.00151	0.00192	-1.00000
1269	FMC	HI	scaffold91	15821	0.06145	0.05615	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.01618	-1.00000	0.00103	0.00192	-1.00000
1278	FMC	HI	scaffold91	24335	0.12568	0.05631	-1.00000	0.00000	0.00000	-1.00000	0.05797	0.01624	-1.00000	0.00207	0.00192	-1.00000
1297	FMC	HI	scaffold93	12979	0.03973	0.05310	-1.00000	0.00000	0.00000	-1.00000	-0.00073	0.01817	-1.00000	0.00141	0.00178	-1.00000
1305	FMC	HI	scaffold93	18214	0.08682	0.05261	-1.00000	0.00000	0.00000	-1.00000	0.04762	0.01794	-1.00000	0.00179	0.00178	-1.00000
1315	FMC	HI	scaffold93	21899	0.11891	0.05227	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.01778	-1.00000	0.00134	0.00178	-1.00000
1341	FMC	HI	scaffold93	45988	0.31415	0.05004	-1.00000	0.00000	0.00000	-1.00000	0.16667	0.01672	-1.00000	0.00267	0.00180	-1.00000
1350	FMC	HI	scaffold93	51859	0.06145	0.04949	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.01646	-1.00000	0.00103	0.00180	-1.00000
1361	FMC	HI	scaffold93	67275	0.00315	0.04806	-1.00000	0.00000	0.00000	-1.00000	-0.00610	0.01578	-1.00000	0.00105	0.00182	-1.00000
1365	FMC	HI	scaffold93	69900	0.00062	0.04781	-1.00000	0.00000	0.00000	-1.00000	-0.00515	0.01566	-1.00000	0.00095	0.00182	-1.00000
1376	FMC	HI	scaffold93	83137	0.07692	0.04658	-1.00000	0.00000	0.00000	-1.00000	0.04255	0.01507	-1.00000	0.00179	0.00183	-1.00000
1386	FMC	HI	scaffold93	97998	0.00986	0.04520	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.01441	-1.00000	0.00050	0.00184	-1.00000
1398	FMC	HI	scaffold93	117276	0.05485	0.04342	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.01355	-1.00000	0.00088	0.00186	-1.00000
1402	FMC	HI	scaffold93	120328	0.02493	0.04314	-1.00000	0.00000	0.00000	-1.00000	0.02721	0.01342	-1.00000	0.00154	0.00186	-1.00000
1420	FMC	HI	scaffold93	131535	-0.00871	0.04211	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.01292	-1.00000	0.00045	0.00187	-1.00000
1425	FMC	HI	scaffold93	135957	-0.08387	0.04171	-1.00000	0.00000	0.00000	-1.00000	-0.12407	0.01272	-1.00000	0.01265	0.00187	-1.00000
1427	FMC	HI	scaffold93	136320	0.02493	0.04167	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.01271	-1.00000	0.00064	0.00187	-1.00000
1442	FMC	HI	scaffold93	146508	0.00986	0.04075	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.01226	-1.00000	0.00051	0.00188	-1.00000
1443	FMC	HI	scaffold93	146511	-0.02593	0.04075	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.01226	-1.00000	0.00135	0.00188	-1.00000
1458	FMC	HI	scaffold95	17587	-0.09191	-0.09191	-1.00000	0.00000	0.00000	-1.00000	-0.11529	-0.11529	-1.00000	0.01839	0.01839	-1.00000
1483	FMC	HI	scaffold98	4274	-0.06630	0.01186	-1.00000	0.00000	0.00000	-1.00000	-0.07689	-0.03230	-1.00000	0.00682	0.00393	-1.00000
1492	FMC	HI	scaffold98	23331	0.09066	0.01250	-1.00000	0.00000	0.00000	-1.00000	0.01266	-0.03194	-1.00000	0.00103	0.00391	-1.00000
1550	FMC	HI	scaffold106	21883	-0.00871	0.11232	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.07800	-1.00000	0.00045	0.00124	-1.00000
1554	FMC	HI	scaffold106	27363	0.00986	0.11293	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.07843	-1.00000	0.00051	0.00125	-1.00000
1555	FMC	HI	scaffold106	30030	0.00986	0.11323	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.07864	-1.00000	0.00051	0.00125	-1.00000
1580	FMC	HI	scaffold106	56639	0.44691	0.11623	-1.00000	0.00000	0.00000	-1.00000	0.31818	0.08078	-1.00000	0.00356	0.00127	-1.00000
1597	FMC	HI	scaffold107	2456	0.00986	-0.04686	-1.00000	0.00000	0.00000	-1.00000	0.00000	-0.03962	-1.00000	0.00053	0.01115	-1.00000
1601	FMC	HI	scaffold107	7912	-0.07177	-0.04690	-1.00000	0.00000	0.00000	-1.00000	-0.07735	-0.03964	-1.00000	0.00349	0.01116	-1.00000
1611	FMC	HI	scaffold107	13238	-0.08387	-0.04694	-1.00000	0.00000	0.00000	-1.00000	-0.04185	-0.03966	-1.00000	0.03240	0.01117	-1.00000
1648	FMC	HI	scaffold109	2569	0.04170	0.11803	-1.00000	0.00000	0.00000	-1.00000	-0.02484	0.05017	-1.00000	0.01290	0.01171	-1.00000
1657	FMC	HI	scaffold109	9621	0.31915	0.11805	-1.00000	0.00000	0.00000	-1.00000	0.16800	0.05021	-1.00000	0.02278	0.01171	-1.00000
1662	FMC	HI	scaffold109	11356	-0.00871	0.11805	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.05022	-1.00000	0.00045	0.01171	-1.00000
1692	FMC	HI	scaffold111	2931	0.31915	0.18344	-1.00000	0.00000	0.00000	-1.00000	0.12000	0.08089	-1.00000	0.00239	0.00852	-1.00000
1702	FMC	HI	scaffold111	22817	0.02273	0.18215	-1.00000	0.00000	0.00000	-1.00000	0.03457	0.08052	-1.00000	0.01578	0.00858	-1.00000
1710	FMC	HI	scaffold112	7839	-0.07177	0.11891	-1.00000	0.00000	0.00000	-1.00000	-0.07735	0.09242	-1.00000	0.02587	0.00427	-1.00000
