# Population HI	HI1,HI2,HI3,HI4,HI5,HI6,HI7,HI8
# Population SC	SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
349	HI	SC	scaffold36	52647	-0.05744	-0.02269	-1.00000	0.00000	0.00000	-1.00000	-0.04567	-0.03810	-1.00000	0.00392	0.01987	-1.00000
351	HI	SC	scaffold36	55559	-0.07177	-0.02255	-1.00000	0.00000	0.00000	-1.00000	-0.06061	-0.03796	-1.00000	0.03343	0.01983	-1.00000
368	HI	SC	scaffold36	66123	0.10000	-0.02207	-1.00000	0.00000	0.00000	-1.00000	0.04762	-0.03744	-1.00000	0.00178	0.01967	-1.00000
378	HI	SC	scaffold38	13929	0.16190	0.16190	-1.00000	0.00000	0.00000	-1.00000	0.08840	0.08840	-1.00000	0.00403	0.00403	-1.00000
393	HI	SC	scaffold42	1883	0.06667	0.22837	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.18924	-1.00000	0.00090	0.00270	-1.00000
410	HI	SC	scaffold43	20945	0.00986	0.22872	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.19059	-1.00000	0.00051	0.00273	-1.00000
430	HI	SC	scaffold43	48001	0.09066	0.22939	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.19280	-1.00000	0.00122	0.00278	-1.00000
439	HI	SC	scaffold43	59190	0.59079	0.22974	-1.00000	0.00000	0.00000	-1.00000	0.43299	0.19383	-1.00000	0.00524	0.00280	-1.00000
440	HI	SC	scaffold43	59562	0.00000	0.22975	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.19387	-1.00000	0.00051	0.00280	-1.00000
442	HI	SC	scaffold43	64696	0.74286	0.22993	-1.00000	0.00000	0.00000	-1.00000	0.77319	0.19438	-1.00000	0.00628	0.00281	-1.00000
458	HI	SC	scaffold43	73451	0.73333	0.23028	-1.00000	0.00000	0.00000	-1.00000	0.68750	0.19528	-1.00000	0.00538	0.00283	-1.00000
463	HI	SC	scaffold43	76662	0.09130	0.23041	-1.00000	0.00000	0.00000	-1.00000	0.01515	0.19563	-1.00000	0.00186	0.00283	-1.00000
478	HI	SC	scaffold43	89264	0.67379	0.23100	-1.00000	0.00000	0.00000	-1.00000	0.63357	0.19707	-1.00000	0.00642	0.00286	-1.00000
480	HI	SC	scaffold43	89648	0.20000	0.23102	-1.00000	0.00000	0.00000	-1.00000	0.06250	0.19712	-1.00000	0.00178	0.00286	-1.00000
481	HI	SC	scaffold43	92276	0.00000	0.23116	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.19744	-1.00000	0.00041	0.00286	-1.00000
485	HI	SC	scaffold43	101804	0.06667	0.23170	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.19865	-1.00000	0.00089	0.00288	-1.00000
518	HI	SC	scaffold43	141570	0.00000	0.23474	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.20467	-1.00000	0.00045	0.00297	-1.00000
522	HI	SC	scaffold43	154373	0.03973	0.23603	-1.00000	0.00000	0.00000	-1.00000	-0.00368	0.20697	-1.00000	0.00270	0.00299	-1.00000
541	HI	SC	scaffold43	169983	0.00000	0.23783	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.21005	-1.00000	0.00045	0.00303	-1.00000
549	HI	SC	scaffold43	172300	0.10000	0.23812	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.21054	-1.00000	0.00179	0.00303	-1.00000
556	HI	SC	scaffold43	178847	-0.05027	0.23898	-1.00000	0.00000	0.00000	-1.00000	-0.01250	0.21194	-1.00000	0.01103	0.00305	-1.00000
573	HI	SC	scaffold43	202796	0.06667	0.24254	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.21754	-1.00000	0.00090	0.00311	-1.00000
589	HI	SC	scaffold43	231623	0.72108	0.24777	-1.00000	0.00000	0.00000	-1.00000	0.83051	0.22530	-1.00000	0.00719	0.00318	-1.00000
601	HI	SC	scaffold43	245123	0.00000	0.25058	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.22931	-1.00000	0.00045	0.00321	-1.00000
602	HI	SC	scaffold43	249867	0.63401	0.25163	-1.00000	0.00000	0.00000	-1.00000	0.68204	0.23078	-1.00000	0.00596	0.00322	-1.00000
615	HI	SC	scaffold43	274012	0.76060	0.25742	-1.00000	0.00000	0.00000	-1.00000	0.72727	0.23872	-1.00000	0.00559	0.00329	-1.00000
626	HI	SC	scaffold47	8290	0.66667	0.66667	-1.00000	0.00000	0.00000	-1.00000	0.59459	0.59459	-1.00000	0.00493	0.00493	-1.00000
674	HI	SC	scaffold48	68008	0.13333	0.13333	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.02985	-1.00000	0.00135	0.00135	-1.00000
696	HI	SC	scaffold51	3478	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00045	-1.00000
712	HI	SC	scaffold52	2351	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00045	-1.00000
727	HI	SC	scaffold55	3573	0.00000	0.13222	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.05710	-1.00000	0.00045	0.00222	-1.00000
748	HI	SC	scaffold55	37160	0.28571	0.13444	-1.00000	0.00000	0.00000	-1.00000	0.14773	0.05805	-1.00000	0.00312	0.00225	-1.00000
750	HI	SC	scaffold55	37865	0.11429	0.13449	-1.00000	0.00000	0.00000	-1.00000	0.02500	0.05807	-1.00000	0.00314	0.00225	-1.00000
759	HI	SC	scaffold56	1269	0.41481	0.41481	-1.00000	0.00000	0.00000	-1.00000	0.30124	0.30124	-1.00000	0.00401	0.00401	-1.00000
760	HI	SC	scaffold56	1712	0.41481	0.41481	-1.00000	0.00000	0.00000	-1.00000	0.30124	0.30124	-1.00000	0.00401	0.00401	-1.00000
783	HI	SC	scaffold60	753	0.00000	0.49988	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.49988	-1.00000	0.00090	0.00404	-1.00000
785	HI	SC	scaffold60	5378	1.00000	0.50012	-1.00000	0.00000	0.00000	-1.00000	1.00000	0.50012	-1.00000	0.00718	0.00404	-1.00000
793	HI	SC	scaffold62	8272	0.06667	0.06667	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.00943	-1.00000	0.00089	0.00089	-1.00000
836	HI	SC	scaffold68	2334	0.00986	0.20233	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.20212	-1.00000	0.00060	0.00276	-1.00000
844	HI	SC	scaffold68	11801	0.51556	0.20214	-1.00000	0.00000	0.00000	-1.00000	0.58022	0.20176	-1.00000	0.00660	0.00275	-1.00000
875	HI	SC	scaffold68	34680	0.06667	0.20165	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.20085	-1.00000	0.00090	0.00275	-1.00000
882	HI	SC	scaffold69	7071	-0.06667	-0.06667	-1.00000	0.00000	0.00000	-1.00000	-0.07143	-0.07143	-1.00000	0.03718	0.03718	-1.00000
902	HI	SC	scaffold71	13489	0.81818	0.81818	-1.00000	0.00000	0.00000	-1.00000	1.00000	1.00000	-1.00000	0.00989	0.00989	-1.00000
904	HI	SC	scaffold74	385	-0.06667	0.06665	-1.00000	0.00000	0.00000	-1.00000	-0.07143	0.02110	-1.00000	0.00441	0.00360	-1.00000
910	HI	SC	scaffold74	3295	0.20000	0.06668	-1.00000	0.00000	0.00000	-1.00000	0.11364	0.02111	-1.00000	0.00278	0.00360	-1.00000
921	HI	SC	scaffold75	2192	0.41481	0.41481	-1.00000	0.00000	0.00000	-1.00000	0.28994	0.28994	-1.00000	0.00446	0.00446	-1.00000
949	HI	SC	scaffold76	38656	0.00000	0.12880	-1.00000	0.00000	0.00000	-1.00000	0.00474	0.09994	-1.00000	0.00090	0.00208	-1.00000
951	HI	SC	scaffold76	41165	0.00000	0.12886	-1.00000	0.00000	0.00000	-1.00000	0.00474	0.09998	-1.00000	0.00088	0.00208	-1.00000
954	HI	SC	scaffold76	45625	0.38667	0.12895	-1.00000	0.00000	0.00000	-1.00000	0.29054	0.10005	-1.00000	0.00446	0.00208	-1.00000
972	HI	SC	scaffold77	5254	0.09066	0.14544	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.08753	-1.00000	0.00103	0.00189	-1.00000
973	HI	SC	scaffold77	5500	0.00000	0.14543	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.08752	-1.00000	0.00045	0.00189	-1.00000
975	HI	SC	scaffold77	6758	0.46667	0.14538	-1.00000	0.00000	0.00000	-1.00000	0.31818	0.08750	-1.00000	0.00356	0.00189	-1.00000
995	HI	SC	scaffold77	32902	-0.00000	0.14446	-1.00000	0.00000	0.00000	-1.00000	0.00219	0.08697	-1.00000	0.00258	0.00190	-1.00000
1010	HI	SC	scaffold78	20823	0.67677	0.32461	-1.00000	0.00000	0.00000	-1.00000	0.62500	0.25070	-1.00000	0.00538	0.00271	-1.00000
1011	HI	SC	scaffold78	26038	0.06667	0.32446	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.25055	-1.00000	0.00090	0.00271	-1.00000
1012	HI	SC	scaffold78	26426	0.53333	0.32445	-1.00000	0.00000	0.00000	-1.00000	0.40678	0.25054	-1.00000	0.00404	0.00271	-1.00000
1016	HI	SC	scaffold78	29507	0.06667	0.32437	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.25045	-1.00000	0.00088	0.00271	-1.00000
1035	HI	SC	scaffold79	13995	0.12568	0.12977	-1.00000	0.00000	0.00000	-1.00000	0.01786	0.02427	-1.00000	0.00120	0.00143	-1.00000
1041	HI	SC	scaffold79	19813	0.13333	0.12977	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.02427	-1.00000	0.00163	0.00143	-1.00000
1043	HI	SC	scaffold80	3283	0.00000	0.03333	-1.00000	0.00000	0.00000	-1.00000	0.00474	0.00709	-1.00000	0.00090	0.00090	-1.00000
1045	HI	SC	scaffold80	4887	0.06667	0.03333	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.00709	-1.00000	0.00090	0.00090	-1.00000
1054	HI	SC	scaffold82	865	0.81818	0.35816	-1.00000	0.00000	0.00000	-1.00000	0.82558	0.41568	-1.00000	0.00704	0.00421	-1.00000
1061	HI	SC	scaffold83	5175	0.32727	0.35768	-1.00000	0.00000	0.00000	-1.00000	0.52229	0.41509	-1.00000	0.00493	0.00420	-1.00000
1074	HI	SC	scaffold83	22670	0.04444	0.35571	-1.00000	0.00000	0.00000	-1.00000	0.00063	0.41266	-1.00000	0.00135	0.00418	-1.00000
1076	HI	SC	scaffold84	2248	0.04444	0.11630	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.10823	-1.00000	0.00135	0.00424	-1.00000
1079	HI	SC	scaffold84	10959	0.26667	0.11596	-1.00000	0.00000	0.00000	-1.00000	0.33962	0.10781	-1.00000	0.00401	0.00425	-1.00000
1090	HI	SC	scaffold84	18634	0.00000	0.11566	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.10744	-1.00000	0.00045	0.00426	-1.00000
1107	HI	SC	scaffold84	37023	0.93333	0.11493	-1.00000	0.00000	0.00000	-1.00000	0.93333	0.10655	-1.00000	0.00673	0.00427	-1.00000
1108	HI	SC	scaffold84	37026	0.03973	0.11493	-1.00000	0.00000	0.00000	-1.00000	-0.00073	0.10655	-1.00000	0.00140	0.00427	-1.00000
1117	HI	SC	scaffold84	39268	0.00000	0.11484	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.10644	-1.00000	0.00045	0.00428	-1.00000
1129	HI	SC	scaffold84	44612	0.13333	0.11462	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.10618	-1.00000	0.00134	0.00428	-1.00000
1139	HI	SC	scaffold84	47492	0.06667	0.11451	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.10604	-1.00000	0.00174	0.00428	-1.00000
1146	HI	SC	scaffold84	47970	-0.07865	0.11449	-1.00000	0.00000	0.00000	-1.00000	0.02174	0.10601	-1.00000	0.01821	0.00428	-1.00000
1153	HI	SC	scaffold84	54856	-0.07177	0.11421	-1.00000	0.00000	0.00000	-1.00000	-0.06061	0.10568	-1.00000	0.01639	0.00429	-1.00000
1159	HI	SC	scaffold84	56524	-0.00871	0.11414	-1.00000	0.00000	0.00000	-1.00000	0.00063	0.10559	-1.00000	0.00156	0.00429	-1.00000
1161	HI	SC	scaffold84	64038	0.06667	0.11383	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.10522	-1.00000	0.00090	0.00430	-1.00000
1165	HI	SC	scaffold84	78130	0.03578	0.11325	-1.00000	0.00000	0.00000	-1.00000	0.03104	0.10453	-1.00000	0.00299	0.00431	-1.00000
1202	HI	SC	scaffold86	24322	0.60000	0.60000	-1.00000	0.00000	0.00000	-1.00000	0.50000	0.50000	-1.00000	0.00445	0.00445	-1.00000
1216	HI	SC	scaffold87	13037	0.00000	0.08569	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.03636	-1.00000	0.00045	0.00180	-1.00000
1219	HI	SC	scaffold87	15174	-0.05455	0.08579	-1.00000	0.00000	0.00000	-1.00000	-0.02941	0.03640	-1.00000	0.00245	0.00180	-1.00000
1228	HI	SC	scaffold87	26889	0.32822	0.08629	-1.00000	0.00000	0.00000	-1.00000	0.14599	0.03663	-1.00000	0.00256	0.00181	-1.00000
1243	HI	SC	scaffold89	21051	0.05485	0.05485	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.00943	-1.00000	0.00090	0.00090	-1.00000
1256	HI	SC	scaffold91	509	0.00371	-0.02203	-1.00000	0.00000	0.00000	-1.00000	0.01890	-0.01007	-1.00000	0.00224	0.00257	-1.00000
1263	HI	SC	scaffold91	10500	-0.04615	-0.02208	-1.00000	0.00000	0.00000	-1.00000	-0.03723	-0.01014	-1.00000	0.00288	0.00257	-1.00000
1297	HI	SC	scaffold93	12979	0.06667	0.09606	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.04316	-1.00000	0.00090	0.00203	-1.00000
1305	HI	SC	scaffold93	18214	0.05641	0.09601	-1.00000	0.00000	0.00000	-1.00000	0.02478	0.04327	-1.00000	0.00219	0.00204	-1.00000
1315	HI	SC	scaffold93	21899	0.13333	0.09598	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.04334	-1.00000	0.00134	0.00205	-1.00000
1319	HI	SC	scaffold93	26357	0.00000	0.09594	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.04343	-1.00000	0.00045	0.00205	-1.00000
1341	HI	SC	scaffold93	45988	0.33333	0.09575	-1.00000	0.00000	0.00000	-1.00000	0.16667	0.04383	-1.00000	0.00267	0.00209	-1.00000
1350	HI	SC	scaffold93	51859	0.07692	0.09568	-1.00000	0.00000	0.00000	-1.00000	0.01266	0.04394	-1.00000	0.00103	0.00210	-1.00000
1361	HI	SC	scaffold93	67275	0.07855	0.09549	-1.00000	0.00000	0.00000	-1.00000	0.00602	0.04423	-1.00000	0.00165	0.00214	-1.00000
1365	HI	SC	scaffold93	69900	0.00000	0.09546	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.04428	-1.00000	0.00045	0.00214	-1.00000
1376	HI	SC	scaffold93	83137	0.09066	0.09527	-1.00000	0.00000	0.00000	-1.00000	0.04255	0.04452	-1.00000	0.00179	0.00217	-1.00000
1398	HI	SC	scaffold93	117276	0.06667	0.09471	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.04511	-1.00000	0.00088	0.00224	-1.00000
1402	HI	SC	scaffold93	120328	0.48268	0.09465	-1.00000	0.00000	0.00000	-1.00000	0.35583	0.04516	-1.00000	0.00404	0.00225	-1.00000
1420	HI	SC	scaffold93	131535	0.00000	0.09444	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.04534	-1.00000	0.00045	0.00227	-1.00000
1425	HI	SC	scaffold93	135957	-0.07177	0.09435	-1.00000	0.00000	0.00000	-1.00000	-0.06061	0.04541	-1.00000	0.01172	0.00228	-1.00000
1443	HI	SC	scaffold93	146511	0.00986	0.09413	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.04556	-1.00000	0.00135	0.00230	-1.00000
1483	HI	SC	scaffold98	4274	-0.06667	-0.03347	-1.00000	0.00000	0.00000	-1.00000	-0.07143	-0.03586	-1.00000	0.00682	0.00365	-1.00000
1492	HI	SC	scaffold98	23331	0.00000	-0.03320	-1.00000	0.00000	0.00000	-1.00000	0.00000	-0.03557	-1.00000	0.00045	0.00362	-1.00000
1514	HI	SC	scaffold102	32611	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00045	-1.00000
1550	HI	SC	scaffold106	21883	0.00000	0.18307	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.10612	-1.00000	0.00045	0.00167	-1.00000
1555	HI	SC	scaffold106	30030	0.26667	0.18336	-1.00000	0.00000	0.00000	-1.00000	0.10811	0.10640	-1.00000	0.00224	0.00168	-1.00000
1580	HI	SC	scaffold106	56639	0.46667	0.18427	-1.00000	0.00000	0.00000	-1.00000	0.31818	0.10730	-1.00000	0.00356	0.00168	-1.00000
1587	HI	SC	scaffold106	62475	0.00000	0.18446	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.10750	-1.00000	0.00045	0.00168	-1.00000
1597	HI	SC	scaffold107	2456	0.00000	-0.04782	-1.00000	0.00000	0.00000	-1.00000	0.00000	-0.04388	-1.00000	0.00046	0.01113	-1.00000
1601	HI	SC	scaffold107	7912	-0.06667	-0.04786	-1.00000	0.00000	0.00000	-1.00000	-0.07143	-0.04390	-1.00000	0.00349	0.01114	-1.00000
1611	HI	SC	scaffold107	13238	-0.08387	-0.04790	-1.00000	0.00000	0.00000	-1.00000	-0.06419	-0.04393	-1.00000	0.03388	0.01115	-1.00000
1648	HI	SC	scaffold109	2569	-0.00000	-0.00000	-1.00000	0.00000	0.00000	-1.00000	-0.01974	-0.00920	-1.00000	0.00189	0.00112	-1.00000
1662	HI	SC	scaffold109	11356	0.00000	-0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00000	-0.00918	-1.00000	0.00045	0.00112	-1.00000
1702	HI	SC	scaffold111	22817	0.03435	0.03435	-1.00000	0.00000	0.00000	-1.00000	0.01243	0.01243	-1.00000	0.01532	0.01532	-1.00000
1710	HI	SC	scaffold112	7839	-0.06667	0.13759	-1.00000	0.00000	0.00000	-1.00000	-0.07143	0.12095	-1.00000	0.02587	0.00528	-1.00000
1723	HI	SC	scaffold112	21971	0.13333	0.13798	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.12169	-1.00000	0.00135	0.00522	-1.00000
1737	HI	SC	scaffold112	33665	0.10000	0.13830	-1.00000	0.00000	0.00000	-1.00000	0.01714	0.12229	-1.00000	0.00180	0.00517	-1.00000
1739	HI	SC	scaffold112	38107	0.00986	0.13841	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.12252	-1.00000	0.00135	0.00515	-1.00000
1746	HI	SC	scaffold112	46345	0.13333	0.13862	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.12293	-1.00000	0.00135	0.00512	-1.00000
1748	HI	SC	scaffold112	50166	0.89208	0.13872	-1.00000	0.00000	0.00000	-1.00000	1.00000	0.12312	-1.00000	0.00899	0.00510	-1.00000
1753	HI	SC	scaffold112	63856	0.02493	0.13904	-1.00000	0.00000	0.00000	-1.00000	0.05109	0.12379	-1.00000	0.00205	0.00504	-1.00000
1756	HI	SC	scaffold112	67651	0.00986	0.13913	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.12397	-1.00000	0.00135	0.00503	-1.00000
1762	HI	SC	scaffold112	70883	-0.00000	0.13920	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.12412	-1.00000	0.00135	0.00501	-1.00000
1777	HI	SC	scaffold113	12832	0.00000	0.06867	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.04226	-1.00000	0.00045	0.01226	-1.00000
1787	HI	SC	scaffold113	22912	-0.00000	0.06886	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.04235	-1.00000	0.00224	0.01229	-1.00000
1794	HI	SC	scaffold113	30418	0.21932	0.06901	-1.00000	0.00000	0.00000	-1.00000	0.15094	0.04242	-1.00000	0.04903	0.01231	-1.00000
1796	HI	SC	scaffold113	33787	0.06667	0.06908	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.04245	-1.00000	0.00089	0.01232	-1.00000
1818	HI	SC	scaffold115	1363	-0.00871	0.04648	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.09745	-1.00000	0.00045	0.00260	-1.00000
1841	HI	SC	scaffold115	34915	-0.01635	0.04752	-1.00000	0.00000	0.00000	-1.00000	0.00645	0.09926	-1.00000	0.00269	0.00264	-1.00000
1856	HI	SC	scaffold115	37086	0.17065	0.04759	-1.00000	0.00000	0.00000	-1.00000	0.29530	0.09938	-1.00000	0.00471	0.00264	-1.00000
1885	HI	SC	scaffold116	6183	0.13333	0.13333	-1.00000	0.00000	0.00000	-1.00000	0.02985	0.02985	-1.00000	0.00134	0.00134	-1.00000
1900	HI	SC	scaffold117	22527	-0.06667	-0.06667	-1.00000	0.00000	0.00000	-1.00000	-0.07143	-0.07143	-1.00000	0.03753	0.03753	-1.00000
1917	HI	SC	scaffold120	3289	0.06667	0.06536	-1.00000	0.00000	0.00000	-1.00000	0.10714	0.03012	-1.00000	0.00265	0.00217	-1.00000
1919	HI	SC	scaffold120	8530	0.00000	0.06540	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.03006	-1.00000	0.00045	0.00217	-1.00000
1931	HI	SC	scaffold120	18888	0.06667	0.06547	-1.00000	0.00000	0.00000	-1.00000	0.00943	0.02995	-1.00000	0.00089	0.00217	-1.00000
1940	HI	SC	scaffold120	29712	0.13333	0.06554	-1.00000	0.00000	0.00000	-1.00000	0.02199	0.02983	-1.00000	0.00539	0.00217	-1.00000
1947	HI	SC	scaffold120	34954	0.02831	0.06558	-1.00000	0.00000	0.00000	-1.00000	0.08555	0.02978	-1.00000	0.00407	0.00217	-1.00000
1952	HI	SC	scaffold120	39649	0.09066	0.06561	-1.00000	0.00000	0.00000	-1.00000	0.04255	0.02973	-1.00000	0.00179	0.00217	-1.00000
1956	HI	SC	scaffold120	41851	0.11429	0.06563	-1.00000	0.00000	0.00000	-1.00000	0.01714	0.02970	-1.00000	0.00315	0.00217	-1.00000
1957	HI	SC	scaffold120	41854	0.00986	0.06563	-1.00000	0.00000	0.00000	-1.00000	0.02010	0.02970	-1.00000	0.00135	0.00217	-1.00000
